"","Species","Lifestage","sample_id","Light_Value.x","Temp.Cat.x","Run","micromol.cm2.s","micromol.cm2.h"
"280","Pocillopora","Recruit","POC-R7","9",27.8,"Run1",-0.000143615628251495,-0.517016261705384
"281","Pocillopora","Recruit","POC-R8","0",27.8,"Run1",-0.000215540073680893,-0.775944265251216
"282","Pocillopora","Recruit","POC-R8","143",27.8,"Run1",9.83005713423524e-05,0.353882056832469
"283","Pocillopora","Recruit","POC-R8","206",27.8,"Run1",0.00016835133908659,0.606064820711726
"284","Pocillopora","Recruit","POC-R8","29",27.8,"Run1",-0.000132578134870336,-0.47728128553321
"285","Pocillopora","Recruit","POC-R8","317",27.8,"Run1",0.00025111396431103,0.904010271519708
"286","Pocillopora","Recruit","POC-R8","514",27.8,"Run1",0.000318043660756051,1.14495717872178
"287","Pocillopora","Recruit","POC-R8","700",27.8,"Run1",0.00028227780154415,1.01620008555894
"288","Pocillopora","Recruit","POC-R8","79",27.8,"Run1",-5.0865056412408e-06,-0.0183114203084669
"289","Pocillopora","Recruit","POC-R8","846",27.8,"Run1",0.000248355727748208,0.894080619893549
"290","Pocillopora","Recruit","POC-R8","9",27.8,"Run1",-0.000176784575496792,-0.63642447178845
"291","Pocillopora","Recruit","POC-R9","0",27.8,"Run1",7.49471198340688e-05,0.269809631402648
"292","Pocillopora","Recruit","POC-R9","143",27.8,"Run1",4.80392034587545e-05,0.172941132451516
"293","Pocillopora","Recruit","POC-R9","206",27.8,"Run1",0.000213779387510688,0.769605795038478
"294","Pocillopora","Recruit","POC-R9","29",27.8,"Run1",-0.00013406925663719,-0.482649323893884
"295","Pocillopora","Recruit","POC-R9","317",27.8,"Run1",4.29490286755447e-05,0.154616503231961
"296","Pocillopora","Recruit","POC-R9","514",27.8,"Run1",0.000111264689631938,0.400552882674978
"297","Pocillopora","Recruit","POC-R9","700",27.8,"Run1",9.63599687408719e-05,0.346895887467139
"298","Pocillopora","Recruit","POC-R9","79",27.8,"Run1",5.9735802247023e-05,0.215048888089283
"299","Pocillopora","Recruit","POC-R9","846",27.8,"Run1",3.36446903333389e-05,0.12112088520002
"300","Pocillopora","Recruit","POC-R9","9",27.8,"Run1",-6.57243453644611e-05,-0.23660764331206
"301","Porites","Adult","POR-A1","0",27.8,"Run1",-0.000349651819379164,-1.25874654976499
"302","Porites","Adult","POR-A1","143",27.8,"Run1",9.6496433458826e-05,0.347387160451774
"303","Porites","Adult","POR-A1","206",27.8,"Run1",0.00019869353008224,0.715296708296064
"304","Porites","Adult","POR-A1","29",27.8,"Run1",-0.000270334430153706,-0.973203948553341
"305","Porites","Adult","POR-A1","317",27.8,"Run1",0.000388563554444454,1.39882879600004
"306","Porites","Adult","POR-A1","514",27.8,"Run1",0.00052436718193372,1.88772185496139
"307","Porites","Adult","POR-A1","700",27.8,"Run1",0.000534685307641976,1.92486710751111
"308","Porites","Adult","POR-A1","79",27.8,"Run1",-8.81924884815495e-05,-0.317492958533578
"309","Porites","Adult","POR-A1","846",27.8,"Run1",0.000466302660540039,1.67868957794414
"310","Porites","Adult","POR-A1","9",27.8,"Run1",-0.000339931128738952,-1.22375206346023
"311","Porites","Adult","POR-A2","0",27.8,"Run2",-0.000332587856550326,-1.19731628358117
"312","Porites","Adult","POR-A2","143",27.8,"Run2",0.00013446427396879,0.484071386287642
"313","Porites","Adult","POR-A2","206",27.8,"Run2",0.000233423710324377,0.840325357167758
"314","Porites","Adult","POR-A2","29",27.8,"Run2",-0.000155944219342069,-0.561399189631448
"315","Porites","Adult","POR-A2","317",27.8,"Run2",0.000355218939083407,1.27878818070027
"316","Porites","Adult","POR-A2","514",27.8,"Run2",0.00046393074640984,1.67015068707543
"317","Porites","Adult","POR-A2","700",27.8,"Run2",0.000440200017294217,1.58472006225918
"318","Porites","Adult","POR-A2","79",27.8,"Run2",-4.25879180791358e-06,-0.0153316505084889
"319","Porites","Adult","POR-A2","846",27.8,"Run2",0.000346795594759123,1.24846414113284
"320","Porites","Adult","POR-A2","9",27.8,"Run2",-0.000271980724000908,-0.979130606403268
"321","Porites","Adult","POR-A3","0",27.8,"Run2",-0.000315271098697785,-1.13497595531203
"322","Porites","Adult","POR-A3","143",27.8,"Run2",0.00014755534998375,0.5311992599415
"323","Porites","Adult","POR-A3","206",27.8,"Run2",0.000297721880690316,1.07179877048514
"324","Porites","Adult","POR-A3","29",27.8,"Run2",-0.000166720367818313,-0.600193324145927
"325","Porites","Adult","POR-A3","317",27.8,"Run2",0.00032473508220665,1.16904629594394
"326","Porites","Adult","POR-A3","514",27.8,"Run2",0.000409835660955866,1.47540837944112
"327","Porites","Adult","POR-A3","700",27.8,"Run2",0.000372391252095062,1.34060850754222
"328","Porites","Adult","POR-A3","79",27.8,"Run2",8.71253074167598e-06,0.0313651106700335
"329","Porites","Adult","POR-A3","846",27.8,"Run2",0.000346289126048076,1.24664085377307
"330","Porites","Adult","POR-A3","9",27.8,"Run2",-0.000164938868975235,-0.593779928310847
"331","Porites","Adult","POR-A4","0",27.8,"Run1",-0.000267297547758956,-0.962271171932243
"332","Porites","Adult","POR-A4","143",27.8,"Run1",9.8815951243622e-05,0.355737424477039
"333","Porites","Adult","POR-A4","206",27.8,"Run1",0.000168676526361278,0.6072354949006
"334","Porites","Adult","POR-A4","29",27.8,"Run1",-0.000151470649195006,-0.545294337102022
"335","Porites","Adult","POR-A4","317",27.8,"Run1",0.000247944275425179,0.892599391530645
"336","Porites","Adult","POR-A4","514",27.8,"Run1",0.000287235412398163,1.03404748463339
"337","Porites","Adult","POR-A4","700",27.8,"Run1",0.000263541844382861,0.948750639778298
"338","Porites","Adult","POR-A4","79",27.8,"Run1",-3.26998290935961e-05,-0.117719384736946
"339","Porites","Adult","POR-A4","846",27.8,"Run1",0.000226858524872994,0.816690689542778
"340","Porites","Adult","POR-A4","9",27.8,"Run1",-0.000228147093449005,-0.821329536416416
"341","Porites","Adult","POR-A5","0",27.8,"Run1",-0.000119005788771429,-0.428420839577143
"342","Porites","Adult","POR-A5","143",27.8,"Run1",0.000122996100472634,0.442785961701483
"343","Porites","Adult","POR-A5","206",27.8,"Run1",9.75032643333976e-05,0.351011751600231
"344","Porites","Adult","POR-A5","29",27.8,"Run1",-0.000134764706184904,-0.485152942265653
"345","Porites","Adult","POR-A5","317",27.8,"Run1",0.000128717852343501,0.463384268436602
"346","Porites","Adult","POR-A5","514",27.8,"Run1",0.000133397561137112,0.480231220093602
"347","Porites","Adult","POR-A5","700",27.8,"Run1",0.000133126411118708,0.47925508002735
"348","Porites","Adult","POR-A5","79",27.8,"Run1",2.69259560097773e-05,0.0969334416351983
"349","Porites","Adult","POR-A5","846",27.8,"Run1",9.75794169404787e-05,0.351285900985723
"350","Porites","Adult","POR-A5","9",27.8,"Run1",-0.0001762820218874,-0.634615278794641
"351","Porites","Recruit","POR-R1","0",27.8,"Run2",-0.000250068722804543,-0.900247402096354
"352","Porites","Recruit","POR-R1","143",27.8,"Run2",6.07319825087817e-05,0.218635137031614
"353","Porites","Recruit","POR-R1","206",27.8,"Run2",0.000225437483328985,0.811574939984345
"354","Porites","Recruit","POR-R1","29",27.8,"Run2",-0.000155483084334468,-0.559739103604085
"355","Porites","Recruit","POR-R1","317",27.8,"Run2",0.000210524127043217,0.757886857355581
"356","Porites","Recruit","POR-R1","514",27.8,"Run2",0.000313943774088382,1.13019758671817
"357","Porites","Recruit","POR-R1","700",27.8,"Run2",0.000236514433799173,0.851451961677021
"358","Porites","Recruit","POR-R1","79",27.8,"Run2",0.000106689275728971,0.384081392624294
"359","Porites","Recruit","POR-R1","846",27.8,"Run2",0.000180053995472779,0.648194383702005
"360","Porites","Recruit","POR-R1","9",27.8,"Run2",-0.000164854993094097,-0.593477975138749
"361","Porites","Recruit","POR-R10","0",27.8,"Run3",-0.000330361077711972,-1.1892998797631
"362","Porites","Recruit","POR-R10","143",27.8,"Run3",-0.000280500685468971,-1.0098024676883
"363","Porites","Recruit","POR-R10","206",27.8,"Run3",-8.35133871533727e-05,-0.300648193752142
"364","Porites","Recruit","POR-R10","29",27.8,"Run3",-0.000148128395747842,-0.533262224692232
"365","Porites","Recruit","POR-R10","317",27.8,"Run3",-9.33669843916695e-06,-0.033612114381001
"366","Porites","Recruit","POR-R10","514",27.8,"Run3",0.000198244824230616,0.713681367230218
"367","Porites","Recruit","POR-R10","700",27.8,"Run3",0.000214164179434838,0.770991045965415
"368","Porites","Recruit","POR-R10","79",27.8,"Run3",-0.000255718573111543,-0.920586863201555
"369","Porites","Recruit","POR-R10","846",27.8,"Run3",0.000287170437393654,1.03381357461715
"370","Porites","Recruit","POR-R10","9",27.8,"Run3",-0.000230985269269163,-0.831546969368989
"371","Porites","Recruit","POR-R2","0",27.8,"Run2",-0.000283577640576183,-1.02087950607426
"372","Porites","Recruit","POR-R2","143",27.8,"Run2",8.32750926831632e-05,0.299790333659387
"373","Porites","Recruit","POR-R2","206",27.8,"Run2",0.000195154627269135,0.702556658168887
"374","Porites","Recruit","POR-R2","29",27.8,"Run2",-0.000183091292128428,-0.659128651662342
"375","Porites","Recruit","POR-R2","317",27.8,"Run2",0.000306057852604182,1.10180826937505
"376","Porites","Recruit","POR-R2","514",27.8,"Run2",0.000336638519950321,1.21189867182116
"377","Porites","Recruit","POR-R2","700",27.8,"Run2",0.000335019382614394,1.20606977741182
"378","Porites","Recruit","POR-R2","79",27.8,"Run2",2.64098162579335e-05,0.0950753385285605
"379","Porites","Recruit","POR-R2","846",27.8,"Run2",0.000243964561083429,0.878272419900345
"380","Porites","Recruit","POR-R2","9",27.8,"Run2",-0.000235401478987874,-0.847445324356346
"381","Porites","Recruit","POR-R3","0",27.8,"Run1",-2.06008412841294e-05,-0.074163028622866
"382","Porites","Recruit","POR-R3","143",27.8,"Run1",0.000122156583750791,0.439763701502849
"383","Porites","Recruit","POR-R3","206",27.8,"Run1",9.32502784795418e-05,0.33570100252635
"384","Porites","Recruit","POR-R3","29",27.8,"Run1",-0.00010144969093885,-0.36521888737986
"385","Porites","Recruit","POR-R3","317",27.8,"Run1",0.000128119388687163,0.461229799273788
"386","Porites","Recruit","POR-R3","514",27.8,"Run1",0.000250590022625071,0.902124081450257
"387","Porites","Recruit","POR-R3","700",27.8,"Run1",0.000175566133536453,0.632038080731231
"388","Porites","Recruit","POR-R3","79",27.8,"Run1",4.1718149813275e-05,0.15018533932779
"389","Porites","Recruit","POR-R3","846",27.8,"Run1",0.000111059519127937,0.399814268860572
"390","Porites","Recruit","POR-R3","9",27.8,"Run1",-9.29921900885908e-05,-0.334771884318927
"391","Porites","Recruit","POR-R4","0",27.8,"Run2",-0.000230047846346246,-0.828172246846487
"392","Porites","Recruit","POR-R4","143",27.8,"Run2",8.56700133227578e-05,0.308412047961928
"393","Porites","Recruit","POR-R4","206",27.8,"Run2",0.000221458691709407,0.797251290153864
"394","Porites","Recruit","POR-R4","29",27.8,"Run2",-0.000148008518432709,-0.532830666357754
"395","Porites","Recruit","POR-R4","317",27.8,"Run2",0.00018896202022421,0.680263272807157
"396","Porites","Recruit","POR-R4","514",27.8,"Run2",0.000150382081506231,0.541375493422433
"397","Porites","Recruit","POR-R4","700",27.8,"Run2",0.000208750511807516,0.751501842507059
"398","Porites","Recruit","POR-R4","79",27.8,"Run2",9.2298560520829e-05,0.332274817874984
"399","Porites","Recruit","POR-R4","846",27.8,"Run2",0.000166507607741615,0.599427387869812
"400","Porites","Recruit","POR-R4","9",27.8,"Run2",-0.000169478510132118,-0.610122636475626
"401","Porites","Recruit","POR-R5","0",27.8,"Run3",-0.000230236791627767,-0.828852449859962
"402","Porites","Recruit","POR-R5","143",27.8,"Run3",-0.00016986331924065,-0.61150794926634
"403","Porites","Recruit","POR-R5","206",27.8,"Run3",-7.11712471983235e-05,-0.256216489913965
"404","Porites","Recruit","POR-R5","29",27.8,"Run3",-8.10655149022203e-05,-0.291835853647993
"405","Porites","Recruit","POR-R5","317",27.8,"Run3",-1.1165879690478e-06,-0.00401971668857207
"406","Porites","Recruit","POR-R5","514",27.8,"Run3",0.000106555614850406,0.383600213461462
"407","Porites","Recruit","POR-R5","700",27.8,"Run3",0.000201886923066538,0.726792923039538
"408","Porites","Recruit","POR-R5","79",27.8,"Run3",-0.000190516822443282,-0.685860560795814
"409","Porites","Recruit","POR-R5","846",27.8,"Run3",0.000243505255859193,0.876618921093094
"410","Porites","Recruit","POR-R5","9",27.8,"Run3",-0.000159149659181568,-0.572938773053644
"411","Porites","Recruit","POR-R6","0",27.8,"Run3",-0.000149127238552911,-0.536858058790481
"412","Porites","Recruit","POR-R6","143",27.8,"Run3",0.000183528855413231,0.660703879487631
"413","Porites","Recruit","POR-R6","206",27.8,"Run3",0.000112160823750296,0.403778965501064
"414","Porites","Recruit","POR-R6","29",27.8,"Run3",-1.93844300357024e-05,-0.0697839481285287
"415","Porites","Recruit","POR-R6","317",27.8,"Run3",0.000226930691661701,0.816950489982125
"416","Porites","Recruit","POR-R6","514",27.8,"Run3",0.000262158467911951,0.943770484483022
"417","Porites","Recruit","POR-R6","700",27.8,"Run3",0.000271947071725891,0.979009458213207
"418","Porites","Recruit","POR-R6","79",27.8,"Run3",-2.81134615119424e-05,-0.101208461442993
"419","Porites","Recruit","POR-R6","846",27.8,"Run3",0.000404298689969496,1.45547528389019
"420","Porites","Recruit","POR-R6","9",27.8,"Run3",-0.000163822586376161,-0.589761310954179
"421","Porites","Recruit","POR-R7","0",27.8,"Run3",-0.00015077526958592,-0.542790970509313
"422","Porites","Recruit","POR-R7","143",27.8,"Run3",0.000230345412111796,0.829243483602466
"423","Porites","Recruit","POR-R7","206",27.8,"Run3",2.33200035186047e-06,0.0083952012666977
"424","Porites","Recruit","POR-R7","29",27.8,"Run3",7.18432109243519e-06,0.0258635559327667
"425","Porites","Recruit","POR-R7","317",27.8,"Run3",0.00016106852700558,0.57984669722009
"426","Porites","Recruit","POR-R7","514",27.8,"Run3",0.00018857211141719,0.678859601101884
"427","Porites","Recruit","POR-R7","700",27.8,"Run3",0.000219013361945476,0.788448103003714
"428","Porites","Recruit","POR-R7","79",27.8,"Run3",-8.05321633018408e-05,-0.289915787886627
"429","Porites","Recruit","POR-R7","846",27.8,"Run3",0.000414130172862037,1.49086862230333
"430","Porites","Recruit","POR-R7","9",27.8,"Run3",-0.000201907818859768,-0.726868147895165
"431","Porites","Recruit","POR-R8","0",27.8,"Run3",-0.000133653180496263,-0.481151449786545
"432","Porites","Recruit","POR-R8","143",27.8,"Run3",0.000235889238399557,0.849201258238407
"433","Porites","Recruit","POR-R8","206",27.8,"Run3",5.08408119717018e-05,0.183026923098126
"434","Porites","Recruit","POR-R8","29",27.8,"Run3",4.79065194012033e-05,0.172463469844332
"435","Porites","Recruit","POR-R8","317",27.8,"Run3",0.000174898907074315,0.629636065467532
"436","Porites","Recruit","POR-R8","514",27.8,"Run3",0.000184608134729661,0.66458928502678
"437","Porites","Recruit","POR-R8","700",27.8,"Run3",0.000184382995938117,0.663778785377222
"438","Porites","Recruit","POR-R8","79",27.8,"Run3",-2.43457425689351e-05,-0.0876446732481663
"439","Porites","Recruit","POR-R8","846",27.8,"Run3",0.00033214221129908,1.19571196067669
"440","Porites","Recruit","POR-R8","9",27.8,"Run3",-0.000135459037529996,-0.487652535107986
"441","Porites","Recruit","POR-R9","0",27.8,"Run3",-0.00022472913306584,-0.809024879037022
"442","Porites","Recruit","POR-R9","143",27.8,"Run3",-0.000101042899543232,-0.363754438355634
"443","Porites","Recruit","POR-R9","206",27.8,"Run3",-7.46028876625953e-05,-0.268570395585343
"444","Porites","Recruit","POR-R9","29",27.8,"Run3",6.1135071210757e-05,0.220086256358725
"445","Porites","Recruit","POR-R9","317",27.8,"Run3",3.69643127124818e-05,0.133071525764934
"446","Porites","Recruit","POR-R9","514",27.8,"Run3",-9.15243838283421e-05,-0.329487781782032
"447","Porites","Recruit","POR-R9","700",27.8,"Run3",7.3584785397615e-05,0.264905227431414
"448","Porites","Recruit","POR-R9","79",27.8,"Run3",-8.3458601525158e-05,-0.300450965490569
"449","Porites","Recruit","POR-R9","846",27.8,"Run3",0.000225364800208968,0.811313280752285
"450","Porites","Recruit","POR-R9","9",27.8,"Run3",-0.000191278981171911,-0.688604332218879
