"","Compound","Label","Stage","Temperature","Fraction","SEM","Accu"
"10811","S-adenosyl-L-methionine",5,"13C-Recruit","Acropora-dark",0,NA,0
"10812","S-adenosyl-L-methionine",4,"13C-Recruit","Acropora-dark",0,NA,0
"10813","S-adenosyl-L-methionine",3,"13C-Recruit","Acropora-dark",0,NA,0
"10814","S-adenosyl-L-methionine",2,"13C-Recruit","Acropora-dark",0,NA,0
"10815","S-adenosyl-L-methionine",1,"13C-Recruit","Acropora-dark",0.09212445,NA,0.09212445
"10816","S-adenosyl-L-methionine",0,"13C-Recruit","Acropora-dark",0.90787555,NA,1
"10817","S-adenosyl-L-methionine",15,"13C-Recruit","Pocillopora-27",0,0,0
"10818","S-adenosyl-L-methionine",14,"13C-Recruit","Pocillopora-27",0,0,0
"10819","S-adenosyl-L-methionine",13,"13C-Recruit","Pocillopora-27",0,0,0
"10820","S-adenosyl-L-methionine",12,"13C-Recruit","Pocillopora-27",0,0,0
"10821","S-adenosyl-L-methionine",11,"13C-Recruit","Pocillopora-27",0,0,0
"10822","S-adenosyl-L-methionine",10,"13C-Recruit","Pocillopora-27",0,0,0
"10823","S-adenosyl-L-methionine",9,"13C-Recruit","Pocillopora-27",0,0,0
"10824","S-adenosyl-L-methionine",8,"13C-Recruit","Pocillopora-27",0,0,0
"10825","S-adenosyl-L-methionine",7,"13C-Recruit","Pocillopora-27",0,0,0
"10826","S-adenosyl-L-methionine",6,"13C-Recruit","Pocillopora-27",0,0,0
"10827","S-adenosyl-L-methionine",5,"13C-Recruit","Pocillopora-27",0.0263471046,0.0130057465380338,0.0263471046
"10828","S-adenosyl-L-methionine",4,"13C-Recruit","Pocillopora-27",0.032885027,0.00932220607564957,0.0592321316
"10829","S-adenosyl-L-methionine",3,"13C-Recruit","Pocillopora-27",0.0810217376,0.010257847908923,0.1402538692
"10830","S-adenosyl-L-methionine",2,"13C-Recruit","Pocillopora-27",0.0464003096,0.00624164341684012,0.1866541788
"10831","S-adenosyl-L-methionine",1,"13C-Recruit","Pocillopora-27",0.0542709852,0.0141299433423403,0.240925164
"10832","S-adenosyl-L-methionine",0,"13C-Recruit","Pocillopora-27",0.7590748358,0.025769962462225,0.9999999998
"10833","S-adenosyl-L-methionine",15,"13C-Recruit","Pocillopora-30",0,0,0
"10834","S-adenosyl-L-methionine",14,"13C-Recruit","Pocillopora-30",0,0,0
"10835","S-adenosyl-L-methionine",13,"13C-Recruit","Pocillopora-30",0,0,0
"10836","S-adenosyl-L-methionine",12,"13C-Recruit","Pocillopora-30",0,0,0
"10837","S-adenosyl-L-methionine",11,"13C-Recruit","Pocillopora-30",0,0,0
"10838","S-adenosyl-L-methionine",10,"13C-Recruit","Pocillopora-30",0,0,0
"10839","S-adenosyl-L-methionine",9,"13C-Recruit","Pocillopora-30",0,0,0
"10840","S-adenosyl-L-methionine",8,"13C-Recruit","Pocillopora-30",0,0,0
"10841","S-adenosyl-L-methionine",7,"13C-Recruit","Pocillopora-30",0,0,0
"10842","S-adenosyl-L-methionine",6,"13C-Recruit","Pocillopora-30",0,0,0
"10843","S-adenosyl-L-methionine",5,"13C-Recruit","Pocillopora-30",0.0216007815,0.00790634532870292,0.0216007815
"10844","S-adenosyl-L-methionine",4,"13C-Recruit","Pocillopora-30",0.0558992865,0.00685720318950505,0.077500068
"10845","S-adenosyl-L-methionine",3,"13C-Recruit","Pocillopora-30",0.09731829675,0.015021493976967,0.17481836475
"10846","S-adenosyl-L-methionine",2,"13C-Recruit","Pocillopora-30",0.0543073985,0.0133107929157961,0.22912576325
"10847","S-adenosyl-L-methionine",1,"13C-Recruit","Pocillopora-30",0.07686528325,0.0122224528310196,0.3059910465
"10848","S-adenosyl-L-methionine",0,"13C-Recruit","Pocillopora-30",0.6940089525,0.0302572620522802,0.999999999
"10849","S-adenosyl-L-methionine",15,"13C-Recruit","Pocillopora-33",0,0,0
"10850","S-adenosyl-L-methionine",14,"13C-Recruit","Pocillopora-33",0,0,0
"10851","S-adenosyl-L-methionine",13,"13C-Recruit","Pocillopora-33",0,0,0
"10852","S-adenosyl-L-methionine",12,"13C-Recruit","Pocillopora-33",0,0,0
"10853","S-adenosyl-L-methionine",11,"13C-Recruit","Pocillopora-33",0,0,0
"10854","S-adenosyl-L-methionine",10,"13C-Recruit","Pocillopora-33",0,0,0
"10855","S-adenosyl-L-methionine",9,"13C-Recruit","Pocillopora-33",0,0,0
"10856","S-adenosyl-L-methionine",8,"13C-Recruit","Pocillopora-33",0,0,0
"10857","S-adenosyl-L-methionine",7,"13C-Recruit","Pocillopora-33",0,0,0
"10858","S-adenosyl-L-methionine",6,"13C-Recruit","Pocillopora-33",0,0,0
"10859","S-adenosyl-L-methionine",5,"13C-Recruit","Pocillopora-33",0.0229369068,0.0077060461299029,0.0229369068
"10860","S-adenosyl-L-methionine",4,"13C-Recruit","Pocillopora-33",0.0325955002,0.00693276451299872,0.055532407
"10861","S-adenosyl-L-methionine",3,"13C-Recruit","Pocillopora-33",0.0585705746,0.00927836092060668,0.1141029816
"10862","S-adenosyl-L-methionine",2,"13C-Recruit","Pocillopora-33",0.0291371922,0.0137619639648293,0.1432401738
"10863","S-adenosyl-L-methionine",1,"13C-Recruit","Pocillopora-33",0.058760096,0.0092283921155219,0.2020002698
"10864","S-adenosyl-L-methionine",0,"13C-Recruit","Pocillopora-33",0.7979997306,0.029007430677748,1.0000000004
"10865","S-adenosyl-L-methionine",15,"13C-Recruit","Pocillopora-dark",0,NA,0
"10866","S-adenosyl-L-methionine",14,"13C-Recruit","Pocillopora-dark",0,NA,0
"10867","S-adenosyl-L-methionine",13,"13C-Recruit","Pocillopora-dark",0,NA,0
"10868","S-adenosyl-L-methionine",12,"13C-Recruit","Pocillopora-dark",0,NA,0
"10869","S-adenosyl-L-methionine",11,"13C-Recruit","Pocillopora-dark",0,NA,0
"10870","S-adenosyl-L-methionine",10,"13C-Recruit","Pocillopora-dark",0,NA,0
"10871","S-adenosyl-L-methionine",9,"13C-Recruit","Pocillopora-dark",0,NA,0
"10872","S-adenosyl-L-methionine",8,"13C-Recruit","Pocillopora-dark",0,NA,0
"10873","S-adenosyl-L-methionine",7,"13C-Recruit","Pocillopora-dark",0,NA,0
"10874","S-adenosyl-L-methionine",6,"13C-Recruit","Pocillopora-dark",0,NA,0
"10875","S-adenosyl-L-methionine",5,"13C-Recruit","Pocillopora-dark",0.003874142,NA,0.003874142
"10876","S-adenosyl-L-methionine",4,"13C-Recruit","Pocillopora-dark",0,NA,0.003874142
"10877","S-adenosyl-L-methionine",3,"13C-Recruit","Pocillopora-dark",0,NA,0.003874142
"10878","S-adenosyl-L-methionine",2,"13C-Recruit","Pocillopora-dark",0,NA,0.003874142
"10879","S-adenosyl-L-methionine",1,"13C-Recruit","Pocillopora-dark",0.025134666,NA,0.029008808
"10880","S-adenosyl-L-methionine",0,"13C-Recruit","Pocillopora-dark",0.970991192,NA,1
"10881","Serine",3,"12C-Ctrl","Acropora-unlabeled",0.001024733,NA,0.001024733
"10882","Serine",2,"12C-Ctrl","Acropora-unlabeled",0.026135066,NA,0.027159799
"10883","Serine",1,"12C-Ctrl","Acropora-unlabeled",0,NA,0.027159799
"10884","Serine",0,"12C-Ctrl","Acropora-unlabeled",0.972840201,NA,1
"10885","Serine",3,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"10886","Serine",2,"12C-Ctrl","Pocillopora-unlabeled",0.006788959,NA,0.006788959
"10887","Serine",1,"12C-Ctrl","Pocillopora-unlabeled",0.001794861,NA,0.00858382
"10888","Serine",0,"12C-Ctrl","Pocillopora-unlabeled",0.99141618,NA,1
"10889","Serine",3,"13C-Ctrl","Acropora-dark",0,NA,0
"10890","Serine",2,"13C-Ctrl","Acropora-dark",0.010763685,NA,0.010763685
"10891","Serine",1,"13C-Ctrl","Acropora-dark",5.28e-05,NA,0.010816485
"10892","Serine",0,"13C-Ctrl","Acropora-dark",0.989183546,NA,1.000000031
"10893","Serine",3,"13C-Ctrl","Pocillopora-dark",0,NA,0
"10894","Serine",2,"13C-Ctrl","Pocillopora-dark",0.007985174,NA,0.007985174
"10895","Serine",1,"13C-Ctrl","Pocillopora-dark",0.011887872,NA,0.019873046
"10896","Serine",0,"13C-Ctrl","Pocillopora-dark",0.980126954,NA,1
"10897","Serine",3,"13C-Larvae","Pocillopora-27",0.00495148766666667,0.00146527850820147,0.00495148766666667
"10898","Serine",2,"13C-Larvae","Pocillopora-27",0.0146381158333333,0.00324948002130582,0.0195896035
"10899","Serine",1,"13C-Larvae","Pocillopora-27",0.0388989025,0.0044914674888545,0.058488506
"10900","Serine",0,"13C-Larvae","Pocillopora-27",0.941511494333333,0.00788904204882169,1.00000000033333
"10901","Serine",3,"13C-Larvae","Pocillopora-30",0.001432736,0.001432736,0.001432736
"10902","Serine",2,"13C-Larvae","Pocillopora-30",0.0223666773333333,0.00383358420980192,0.0237994133333333
"10903","Serine",1,"13C-Larvae","Pocillopora-30",0.066418338,0.00510075653785704,0.0902177513333333
"10904","Serine",0,"13C-Larvae","Pocillopora-30",0.9097822485,0.00729559641078637,0.999999999833333
"10905","Serine",3,"13C-Larvae","Pocillopora-33",0.0029794944,0.0012808654002067,0.0029794944
"10906","Serine",2,"13C-Larvae","Pocillopora-33",0.0114123256,0.00194914938441366,0.01439182
"10907","Serine",1,"13C-Larvae","Pocillopora-33",0.0456952318,0.00133660111861779,0.0600870518
"10908","Serine",0,"13C-Larvae","Pocillopora-33",0.9399129484,0.00381805615146644,1.0000000002
"10909","Serine",3,"13C-Larvae","Pocillopora-dark",0.000665972666666667,0.000665972666666667,0.000665972666666667
"10910","Serine",2,"13C-Larvae","Pocillopora-dark",0.00365963033333333,0.000517184318978039,0.004325603
"10911","Serine",1,"13C-Larvae","Pocillopora-dark",0.005506492,0.00508078033478051,0.009832095
"10912","Serine",0,"13C-Larvae","Pocillopora-dark",0.990167905,0.005330248495049,1
"10913","Serine",3,"13C-Recruit","Acropora-27",0.0181046566,0.00292545051455731,0.0181046566
"10914","Serine",2,"13C-Recruit","Acropora-27",0.0572909376,0.00384542782495474,0.0753955942
"10915","Serine",1,"13C-Recruit","Acropora-27",0.09248647,0.00399952250193505,0.1678820642
"10916","Serine",0,"13C-Recruit","Acropora-27",0.8321179362,0.00930395637831074,1.0000000004
"10917","Serine",3,"13C-Recruit","Acropora-30",0.021437207,0.00458862318266233,0.021437207
"10918","Serine",2,"13C-Recruit","Acropora-30",0.0600936465,0.00927957591348606,0.0815308535
"10919","Serine",1,"13C-Recruit","Acropora-30",0.0945655866666667,0.00916633365617071,0.176096440166667
"10920","Serine",0,"13C-Recruit","Acropora-30",0.823903559666667,0.0222546491624566,0.999999999833333
"10921","Serine",3,"13C-Recruit","Acropora-33",0.0158945686,0.00114228317044359,0.0158945686
"10922","Serine",2,"13C-Recruit","Acropora-33",0.051790283,0.00448099518007754,0.0676848516
"10923","Serine",1,"13C-Recruit","Acropora-33",0.0941142934,0.00556664919031047,0.161799145
"10924","Serine",0,"13C-Recruit","Acropora-33",0.8382008552,0.010183767452712,1.0000000002
"10925","Serine",3,"13C-Recruit","Acropora-dark",0.001143675,NA,0.001143675
"10926","Serine",2,"13C-Recruit","Acropora-dark",0.006353736,NA,0.007497411
"10927","Serine",1,"13C-Recruit","Acropora-dark",0.014158136,NA,0.021655547
"10928","Serine",0,"13C-Recruit","Acropora-dark",0.978344453,NA,1
"10929","Serine",3,"13C-Recruit","Pocillopora-27",0.0146412204,0.00274144221482403,0.0146412204
"10930","Serine",2,"13C-Recruit","Pocillopora-27",0.0430804806,0.00547676429823341,0.057721701
"10931","Serine",1,"13C-Recruit","Pocillopora-27",0.0582332512,0.00495851363356163,0.1159549522
"10932","Serine",0,"13C-Recruit","Pocillopora-27",0.8840450482,0.0106498292597083,1.0000000004
"10933","Serine",3,"13C-Recruit","Pocillopora-30",0.01542810625,0.00360246344388603,0.01542810625
"10934","Serine",2,"13C-Recruit","Pocillopora-30",0.0394725965,0.00297780784591668,0.05490070275
"10935","Serine",1,"13C-Recruit","Pocillopora-30",0.05453584425,0.00771621629429888,0.109436547
"10936","Serine",0,"13C-Recruit","Pocillopora-30",0.890563453,0.0130901513270856,1
"10937","Serine",3,"13C-Recruit","Pocillopora-33",0.014021965,0.00341368275270724,0.014021965
"10938","Serine",2,"13C-Recruit","Pocillopora-33",0.0388516482,0.00698698131636926,0.0528736132
"10939","Serine",1,"13C-Recruit","Pocillopora-33",0.069481032,0.0129954168481533,0.1223546452
"10940","Serine",0,"13C-Recruit","Pocillopora-33",0.8776453548,0.0231147051513002,1
"10941","Serine",3,"13C-Recruit","Pocillopora-dark",0,NA,0
"10942","Serine",2,"13C-Recruit","Pocillopora-dark",0.005613586,NA,0.005613586
"10943","Serine",1,"13C-Recruit","Pocillopora-dark",0.003267887,NA,0.008881473
"10944","Serine",0,"13C-Recruit","Pocillopora-dark",0.991118527,NA,1
"10945","Taurine",2,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"10946","Taurine",1,"12C-Ctrl","Acropora-unlabeled",0.006138387,NA,0.006138387
"10947","Taurine",0,"12C-Ctrl","Acropora-unlabeled",0.993861613,NA,1
"10948","Taurine",2,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"10949","Taurine",1,"12C-Ctrl","Pocillopora-unlabeled",0.001746596,NA,0.001746596
"10950","Taurine",0,"12C-Ctrl","Pocillopora-unlabeled",0.998253404,NA,1
"10951","Taurine",2,"13C-Ctrl","Acropora-dark",0,NA,0
"10952","Taurine",1,"13C-Ctrl","Acropora-dark",0.001163016,NA,0.001163016
"10953","Taurine",0,"13C-Ctrl","Acropora-dark",0.998836984,NA,1
"10954","Taurine",2,"13C-Ctrl","Pocillopora-dark",0,NA,0
"10955","Taurine",1,"13C-Ctrl","Pocillopora-dark",0.001543906,NA,0.001543906
"10956","Taurine",0,"13C-Ctrl","Pocillopora-dark",0.998456094,NA,1
"10957","Taurine",2,"13C-Larvae","Pocillopora-27",0,0,0
"10958","Taurine",1,"13C-Larvae","Pocillopora-27",0.020670345,0.00466531318491416,0.020670345
"10959","Taurine",0,"13C-Larvae","Pocillopora-27",0.979329655,0.00466531318491417,1
"10960","Taurine",2,"13C-Larvae","Pocillopora-30",0,0,0
"10961","Taurine",1,"13C-Larvae","Pocillopora-30",0.0249383203333333,0.00356400081636346,0.0249383203333333
"10962","Taurine",0,"13C-Larvae","Pocillopora-30",0.975061679666667,0.00356400081636347,1
"10963","Taurine",2,"13C-Larvae","Pocillopora-33",0,0,0
"10964","Taurine",1,"13C-Larvae","Pocillopora-33",0.0216213796,0.00255142379438812,0.0216213796
"10965","Taurine",0,"13C-Larvae","Pocillopora-33",0.9783786204,0.00255142379438812,1
"10966","Taurine",2,"13C-Larvae","Pocillopora-dark",0,0,0
"10967","Taurine",1,"13C-Larvae","Pocillopora-dark",0.0277401776666667,0.00355605382730208,0.0277401776666667
"10968","Taurine",0,"13C-Larvae","Pocillopora-dark",0.972259822333333,0.00355605382730209,1
"10969","Taurine",2,"13C-Recruit","Acropora-27",0,0,0
"10970","Taurine",1,"13C-Recruit","Acropora-27",0.017730564,0.00178464331080236,0.017730564
"10971","Taurine",0,"13C-Recruit","Acropora-27",0.982269436,0.00178464331080236,1
"10972","Taurine",2,"13C-Recruit","Acropora-30",0,0,0
"10973","Taurine",1,"13C-Recruit","Acropora-30",0.0293887845,0.00234711709042267,0.0293887845
"10974","Taurine",0,"13C-Recruit","Acropora-30",0.9706112155,0.00234711709042267,1
"10975","Taurine",2,"13C-Recruit","Acropora-33",0,0,0
"10976","Taurine",1,"13C-Recruit","Acropora-33",0.0263859826,0.00663162154731856,0.0263859826
"10977","Taurine",0,"13C-Recruit","Acropora-33",0.9736140174,0.00663162154731857,1
"10978","Taurine",2,"13C-Recruit","Acropora-dark",0,NA,0
"10979","Taurine",1,"13C-Recruit","Acropora-dark",0.000564933,NA,0.000564933
"10980","Taurine",0,"13C-Recruit","Acropora-dark",0.999435067,NA,1
"10981","Taurine",2,"13C-Recruit","Pocillopora-27",0,0,0
"10982","Taurine",1,"13C-Recruit","Pocillopora-27",0.0004120336,0.000375135937740254,0.0004120336
"10983","Taurine",0,"13C-Recruit","Pocillopora-27",0.9995879664,0.000375135937740261,1
"10984","Taurine",2,"13C-Recruit","Pocillopora-30",0,0,0
"10985","Taurine",1,"13C-Recruit","Pocillopora-30",0.0014692655,0.000929894147955606,0.0014692655
"10986","Taurine",0,"13C-Recruit","Pocillopora-30",0.99853074625,0.000929900102297658,1.00000001175
"10987","Taurine",2,"13C-Recruit","Pocillopora-33",0,0,0
"10988","Taurine",1,"13C-Recruit","Pocillopora-33",0.0017114236,0.000486149350790639,0.0017114236
"10989","Taurine",0,"13C-Recruit","Pocillopora-33",0.9982885764,0.000486149350790636,1
"10990","Taurine",2,"13C-Recruit","Pocillopora-dark",0,NA,0
"10991","Taurine",1,"13C-Recruit","Pocillopora-dark",0,NA,0
"10992","Taurine",0,"13C-Recruit","Pocillopora-dark",1,NA,1
"10993","Thiamine",12,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"10994","Thiamine",11,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"10995","Thiamine",10,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"10996","Thiamine",9,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"10997","Thiamine",8,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"10998","Thiamine",7,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"10999","Thiamine",6,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"11000","Thiamine",5,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"11001","Thiamine",4,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"11002","Thiamine",3,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"11003","Thiamine",2,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"11004","Thiamine",1,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"11005","Thiamine",0,"12C-Ctrl","Acropora-unlabeled",NA,NA,NA
"11006","Thiamine",12,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11007","Thiamine",11,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11008","Thiamine",10,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11009","Thiamine",9,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11010","Thiamine",8,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11011","Thiamine",7,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11012","Thiamine",6,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11013","Thiamine",5,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11014","Thiamine",4,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11015","Thiamine",3,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11016","Thiamine",2,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11017","Thiamine",1,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"11018","Thiamine",0,"12C-Ctrl","Pocillopora-unlabeled",1,NA,1
"11019","Thiamine",12,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11020","Thiamine",11,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11021","Thiamine",10,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11022","Thiamine",9,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11023","Thiamine",8,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11024","Thiamine",7,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11025","Thiamine",6,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11026","Thiamine",5,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11027","Thiamine",4,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11028","Thiamine",3,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11029","Thiamine",2,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11030","Thiamine",1,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11031","Thiamine",0,"13C-Ctrl","Acropora-dark",NA,NA,NA
"11032","Thiamine",12,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11033","Thiamine",11,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11034","Thiamine",10,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11035","Thiamine",9,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11036","Thiamine",8,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11037","Thiamine",7,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11038","Thiamine",6,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11039","Thiamine",5,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11040","Thiamine",4,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11041","Thiamine",3,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11042","Thiamine",2,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11043","Thiamine",1,"13C-Ctrl","Pocillopora-dark",0,NA,0
"11044","Thiamine",0,"13C-Ctrl","Pocillopora-dark",1,NA,1
"11045","Thiamine",12,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11046","Thiamine",11,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11047","Thiamine",10,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11048","Thiamine",9,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11049","Thiamine",8,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11050","Thiamine",7,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11051","Thiamine",6,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11052","Thiamine",5,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11053","Thiamine",4,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11054","Thiamine",3,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11055","Thiamine",2,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11056","Thiamine",1,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11057","Thiamine",0,"13C-Larvae","Pocillopora-27",NA,NA,NA
"11058","Thiamine",12,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11059","Thiamine",11,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11060","Thiamine",10,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11061","Thiamine",9,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11062","Thiamine",8,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11063","Thiamine",7,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11064","Thiamine",6,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11065","Thiamine",5,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11066","Thiamine",4,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11067","Thiamine",3,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11068","Thiamine",2,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11069","Thiamine",1,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11070","Thiamine",0,"13C-Larvae","Pocillopora-30",NA,NA,NA
"11071","Thiamine",12,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11072","Thiamine",11,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11073","Thiamine",10,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11074","Thiamine",9,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11075","Thiamine",8,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11076","Thiamine",7,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11077","Thiamine",6,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11078","Thiamine",5,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11079","Thiamine",4,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11080","Thiamine",3,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11081","Thiamine",2,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11082","Thiamine",1,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11083","Thiamine",0,"13C-Larvae","Pocillopora-33",NA,NA,NA
"11084","Thiamine",12,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11085","Thiamine",11,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11086","Thiamine",10,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11087","Thiamine",9,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11088","Thiamine",8,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11089","Thiamine",7,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11090","Thiamine",6,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11091","Thiamine",5,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11092","Thiamine",4,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11093","Thiamine",3,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11094","Thiamine",2,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11095","Thiamine",1,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11096","Thiamine",0,"13C-Larvae","Pocillopora-dark",NA,NA,NA
"11097","Thiamine",12,"13C-Recruit","Acropora-27",0,0,0
"11098","Thiamine",11,"13C-Recruit","Acropora-27",0,0,0
"11099","Thiamine",10,"13C-Recruit","Acropora-27",0,0,0
"11100","Thiamine",9,"13C-Recruit","Acropora-27",0,0,0
"11101","Thiamine",8,"13C-Recruit","Acropora-27",0,0,0
"11102","Thiamine",7,"13C-Recruit","Acropora-27",0,0,0
"11103","Thiamine",6,"13C-Recruit","Acropora-27",0,0,0
"11104","Thiamine",5,"13C-Recruit","Acropora-27",0,0,0
"11105","Thiamine",4,"13C-Recruit","Acropora-27",0,0,0
"11106","Thiamine",3,"13C-Recruit","Acropora-27",0,0,0
"11107","Thiamine",2,"13C-Recruit","Acropora-27",0,0,0
"11108","Thiamine",1,"13C-Recruit","Acropora-27",0.0199491402,0.015225192395963,0.0199491402
"11109","Thiamine",0,"13C-Recruit","Acropora-27",0.9800508598,0.015225192395963,1
"11110","Thiamine",12,"13C-Recruit","Acropora-30",0,0,0
"11111","Thiamine",11,"13C-Recruit","Acropora-30",0,0,0
"11112","Thiamine",10,"13C-Recruit","Acropora-30",0,0,0
"11113","Thiamine",9,"13C-Recruit","Acropora-30",0,0,0
"11114","Thiamine",8,"13C-Recruit","Acropora-30",0,0,0
"11115","Thiamine",7,"13C-Recruit","Acropora-30",0,0,0
"11116","Thiamine",6,"13C-Recruit","Acropora-30",0,0,0
"11117","Thiamine",5,"13C-Recruit","Acropora-30",0,0,0
"11118","Thiamine",4,"13C-Recruit","Acropora-30",0,0,0
"11119","Thiamine",3,"13C-Recruit","Acropora-30",0,0,0
"11120","Thiamine",2,"13C-Recruit","Acropora-30",0,0,0
"11121","Thiamine",1,"13C-Recruit","Acropora-30",0.030629269,0.0215994767607952,0.030629269
"11122","Thiamine",0,"13C-Recruit","Acropora-30",0.969370731,0.0215994767607952,1
"11123","Thiamine",12,"13C-Recruit","Acropora-33",0,0,0
"11124","Thiamine",11,"13C-Recruit","Acropora-33",0,0,0
"11125","Thiamine",10,"13C-Recruit","Acropora-33",0,0,0
"11126","Thiamine",9,"13C-Recruit","Acropora-33",0,0,0
"11127","Thiamine",8,"13C-Recruit","Acropora-33",0,0,0
"11128","Thiamine",7,"13C-Recruit","Acropora-33",0,0,0
"11129","Thiamine",6,"13C-Recruit","Acropora-33",0,0,0
"11130","Thiamine",5,"13C-Recruit","Acropora-33",0,0,0
"11131","Thiamine",4,"13C-Recruit","Acropora-33",0,0,0
