label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank1,Blank2,Blank3,Blank4,Blank5,Blank6,12C_Ctrl_Acropora_unlabeled_1,12C_Ctrl_Pocillopora_unlabeled_1,13C_Blank_1,13C_Blank_2,13C_Ctrl_Acropora_dark_1,13C_Ctrl_Pocillopora_dark_1,13C_Larvae_Pocillopora_27_1,13C_Larvae_Pocillopora_27_2,13C_Larvae_Pocillopora_27_3,13C_Larvae_Pocillopora_27_4,13C_Larvae_Pocillopora_27_5,13C_Larvae_Pocillopora_27_6,13C_Larvae_Pocillopora_30_1,13C_Larvae_Pocillopora_30_2,13C_Larvae_Pocillopora_30_3,13C_Larvae_Pocillopora_30_4,13C_Larvae_Pocillopora_30_5,13C_Larvae_Pocillopora_30_6,13C_Larvae_Pocillopora_33_1,13C_Larvae_Pocillopora_33_2,13C_Larvae_Pocillopora_33_3,13C_Larvae_Pocillopora_33_4,13C_Larvae_Pocillopora_33_5,13C_Larvae_Pocillopora_dark_1,13C_Larvae_Pocillopora_dark_2,13C_Larvae_Pocillopora_dark_3,13C_Recruit_Acropora_27_1,13C_Recruit_Acropora_27_2,13C_Recruit_Acropora_27_3,13C_Recruit_Acropora_27_4,13C_Recruit_Acropora_27_5,13C_Recruit_Acropora_30_1,13C_Recruit_Acropora_30_2,13C_Recruit_Acropora_30_3,13C_Recruit_Acropora_30_4,13C_Recruit_Acropora_30_5,13C_Recruit_Acropora_30_6,13C_Recruit_Acropora_33_1,13C_Recruit_Acropora_33_2,13C_Recruit_Acropora_33_3,13C_Recruit_Acropora_33_4,13C_Recruit_Acropora_33_5,13C_Recruit_Acropora_dark_1,13C_Recruit_Pocillopora_27_1,13C_Recruit_Pocillopora_27_2,13C_Recruit_Pocillopora_27_3,13C_Recruit_Pocillopora_27_4,13C_Recruit_Pocillopora_27_5,13C_Recruit_Pocillopora_30_1,13C_Recruit_Pocillopora_30_2,13C_Recruit_Pocillopora_30_3,13C_Recruit_Pocillopora_30_4,13C_Recruit_Pocillopora_33_1,13C_Recruit_Pocillopora_33_2,13C_Recruit_Pocillopora_33_3,13C_Recruit_Pocillopora_33_4,13C_Recruit_Pocillopora_33_5,13C_Recruit_Pocillopora_dark_1
,574,574,40,400.341797,1.364,0.853255,[M+H]+,C12 PARENT,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,0.838516,400.341797,0,0,0,0,0,0,613046.56,612968.31,1205049.5,1046276.69,1406141.5,725587.25,0,8030.26,6056.23,0,0,24497.95,0,4033.18,0,0,2664.04,15266.68,7854.82,0,0,5407.91,0,0,9523.19,6705.49,139340.05,700860.19,954001.81,574840.94,341026.09,422212.59,1336746.62,1323632.62,581836.75,575130.69,136919.44,397901.59,197777.11,74383.44,2006919,437831.03,464148.75,204294.98,370205.03,478509.28,1045370.44,1184899.5,638378.19,100934.65,473762.78,520569.59,278584.84,408358.72,578731.69,143165.86,540528.69,766670.5
,574,575,37,401.345642,1.364,0.8521,,C13-label-1,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,0.380191,400.341797,0,0,0,0,0,0,156327.56,149168.11,285190.75,290178.28,386917,169905.89,0,0,0,0,0,6051.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39892.74,155717.86,242001.56,147646.16,78699.81,117882.93,336224.66,359236.12,137310.55,155657.45,29285.31,100869.6,41919.71,22497.98,467514.09,122722.84,82726.81,46660.54,73711.63,148808.02,291446.38,325618.53,190482.44,16578.09,115139.85,141797.84,62725.73,112269.38,152488.88,47580.88,129379.88,170686.02
,574,576,13,410.374756,1.356,0.841428,,C13-label-10,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,2.230949,400.341797,5083.65,10691.39,0,0,0,0,5390.95,0,47290.43,9577.54,0,5552.75,3953.72,0,0,0,0,0,0,0,0,0,2598.81,0,0,0,0,0,0,0,0,0,10086.15,36393.32,12247.7,6105.52,14536.27,26022.07,65798.95,109703.19,36762.71,23926.89,0,0,0,0,81595.44,0,3794.45,4486.24,6875.41,9536.84,61815.04,19107.38,49473.05,9479.9,10088.35,56023.96,11196.77,10643.37,37466.65,0,6511.14,0
,574,577,7,411.378479,1.365,0.849537,,C13-label-11,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,1.335305,400.341797,0,2470.28,0,0,0,0,0,0,36817.55,0,0,0,0,0,0,0,0,1963.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16135.66,0,0,4436.02,9406.62,52521.46,68625.24,21889.7,27607.42,0,0,0,0,60836.06,0,0,0,14461.66,6707.04,37868.94,5733.25,11405.11,6597.05,10287.03,11291.43,7214.78,0,7333.46,0,0,0
,574,578,1,413.384644,1.382,0.845741,,C13-label-13,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,2.657646,400.341797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6835.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3851.88,23618.94,0,0,0,0,0,0,8550.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,574,579,0,414.387024,1.371,0.245051,,C13-label-14,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,5.007843,400.341797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6681.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,574,580,7,402.348053,1.369,0.848049,,C13-label-2,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,1.972062,400.341797,0,0,0,0,0,0,23722.47,10875.66,41976.54,32637.97,33961.47,11418.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20099.4,28165.01,12811.5,4895.01,7545.98,52416.97,37150.86,0,15563.67,6134.75,0,0,0,70435.12,9197.93,7041.43,0,5759.23,6967.36,20924.03,49970.59,0,0,18007.46,0,0,14329.18,8357.97,0,10410.48,8502.16
,574,581,0,403.352875,1.357,0.250197,,C13-label-3,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,1.740177,400.341797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.03,4759.31,0,0,0,0,0,0,4263.51,0,0,0,6789.09,0,0,0,11124.91,0,0,0,0,0,0,0,0,0
,574,582,2,405.357971,1.383,0.735168,,C13-label-5,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,2.25856,400.341797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4918.84,7082.5,0,0,0,0,0,0,10772.62,0,0,0,0,0,0,10018.58,0,0,0,0,0,0,0,0,0,0
,574,583,4,406.363647,1.372,0.816677,,C13-label-6,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,3.454574,400.341797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10159.58,0,0,0,0,0,0,0,0,6905.78,0,11705.32,4307.18,5915.68,18802.46,29828.06,5270.22,0,0,0,0,0,31724.04,0,0,0,0,0,11960.14,26023.37,0,0,0,0,0,0,0,0,0,0
,574,584,7,407.365295,1.372,0.847779,,C13-label-7,L-Palmitoylcarnitine,L-Palmitoylcarnitine,C23H45NO4,-1,0.749145,400.341797,0,0,0,0,0,0,0,0,33827.9,16373.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24318.34,0,28543.33,0,12259.19,40846.06,62167.56,8548.76,17491.01,0,0,0,0,62462.31,0,0,0,0,0,44006.5,29586.32,8604.47,5388.62,0,21328.23,0,7486.93,14793.33,0,0,0
,585,585,26,189.086945,8.437,0.851383,[M+H]+,C12 PARENT,N-acetyl-glutamine,N-acetyl-glutamine,C7H12N2O4,-1,0.242092,189.086945,4676.91,5203.09,3083.24,3160.55,2663.47,3144.52,24519.62,653831.06,28890.58,294675,17364.9,1850077.38,4119.94,4315.58,1793.32,3104.74,4564.75,3214.21,1762.4,4387.7,4406.4,1911.95,2885.91,4613.18,3081.36,3247.06,3311.52,3113.64,3828.86,2741.46,4878.76,3068.93,14841.94,25025.7,18864.47,17000.57,15448.3,13588.9,47321.37,14132.9,22228.48,22148.63,11623.84,22601.55,18717.27,10807.67,18150.36,11117.09,14717.92,52773.33,74182.84,41701.14,193400.75,232128.33,420895.53,40985.28,121089.6,312909.59,243947.2,330470.47,187110.06,54422.61,114486.75,661689.19
