"","Compound","Label","Stage","Temperature","Fraction","SEM","Accu"
"4038","Glucose",5,"13C-Recruit","Pocillopora-27",190248.399366,50094.7175388578,224481.4558948
"4039","Glucose",4,"13C-Recruit","Pocillopora-27",367481.67926,94624.5980019761,591963.1351548
"4040","Glucose",3,"13C-Recruit","Pocillopora-27",433123.62248,123316.78810627,1025086.7576348
"4041","Glucose",2,"13C-Recruit","Pocillopora-27",325819.95891,112812.218525689,1350906.7165448
"4042","Glucose",1,"13C-Recruit","Pocillopora-27",136314.280042,52322.4363570087,1487220.9965868
"4043","Glucose",0,"13C-Recruit","Pocillopora-27",465384.57978,128450.187120379,1952605.5763668
"4044","Glucose",6,"13C-Recruit","Pocillopora-30",53743.469835,25031.896499964,53743.469835
"4045","Glucose",5,"13C-Recruit","Pocillopora-30",250231.4515375,93866.2490467747,303974.9213725
"4046","Glucose",4,"13C-Recruit","Pocillopora-30",468554.108,179601.524833789,772529.0293725
"4047","Glucose",3,"13C-Recruit","Pocillopora-30",481325.304925,182695.931506469,1253854.3342975
"4048","Glucose",2,"13C-Recruit","Pocillopora-30",233186.5605925,115996.644699555,1487040.89489
"4049","Glucose",1,"13C-Recruit","Pocillopora-30",120191.71967,39774.9693370518,1607232.61456
"4050","Glucose",0,"13C-Recruit","Pocillopora-30",501605.488375,142746.923748464,2108838.102935
"4051","Glucose",6,"13C-Recruit","Pocillopora-33",59279.732222,12529.9225414189,59279.732222
"4052","Glucose",5,"13C-Recruit","Pocillopora-33",334075.44658,48277.7235405159,393355.178802
"4053","Glucose",4,"13C-Recruit","Pocillopora-33",665662.63142,102429.530300228,1059017.810222
"4054","Glucose",3,"13C-Recruit","Pocillopora-33",697706.02638,103373.622418713,1756723.836602
"4055","Glucose",2,"13C-Recruit","Pocillopora-33",413067.70132,66760.0411689696,2169791.537922
"4056","Glucose",1,"13C-Recruit","Pocillopora-33",177069.540922,24200.6125144789,2346861.078844
"4057","Glucose",0,"13C-Recruit","Pocillopora-33",902211.09584,93890.0896837317,3249072.174684
"4058","Glucose",6,"13C-Recruit","Pocillopora-dark",0,NA,0
"4059","Glucose",5,"13C-Recruit","Pocillopora-dark",0,NA,0
"4060","Glucose",4,"13C-Recruit","Pocillopora-dark",0,NA,0
"4061","Glucose",3,"13C-Recruit","Pocillopora-dark",0,NA,0
"4062","Glucose",2,"13C-Recruit","Pocillopora-dark",0,NA,0
"4063","Glucose",1,"13C-Recruit","Pocillopora-dark",6837.108823,NA,6837.108823
"4064","Glucose",0,"13C-Recruit","Pocillopora-dark",2056493.108,NA,2063330.216823
"4065","Glucose-6-phosphate",6,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"4066","Glucose-6-phosphate",5,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"4067","Glucose-6-phosphate",4,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"4068","Glucose-6-phosphate",3,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"4069","Glucose-6-phosphate",2,"12C-Ctrl","Acropora-unlabeled",215.4465111,NA,215.4465111
"4070","Glucose-6-phosphate",1,"12C-Ctrl","Acropora-unlabeled",4346.281518,NA,4561.7280291
"4071","Glucose-6-phosphate",0,"12C-Ctrl","Acropora-unlabeled",319973.9322,NA,324535.6602291
"4072","Glucose-6-phosphate",6,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"4073","Glucose-6-phosphate",5,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"4074","Glucose-6-phosphate",4,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"4075","Glucose-6-phosphate",3,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"4076","Glucose-6-phosphate",2,"12C-Ctrl","Pocillopora-unlabeled",3626.757675,NA,3626.757675
"4077","Glucose-6-phosphate",1,"12C-Ctrl","Pocillopora-unlabeled",0,NA,3626.757675
"4078","Glucose-6-phosphate",0,"12C-Ctrl","Pocillopora-unlabeled",83010.73579,NA,86637.493465
"4079","Glucose-6-phosphate",6,"13C-Ctrl","Acropora-dark",0,NA,0
"4080","Glucose-6-phosphate",5,"13C-Ctrl","Acropora-dark",0,NA,0
"4081","Glucose-6-phosphate",4,"13C-Ctrl","Acropora-dark",0,NA,0
"4082","Glucose-6-phosphate",3,"13C-Ctrl","Acropora-dark",0,NA,0
"4083","Glucose-6-phosphate",2,"13C-Ctrl","Acropora-dark",0,NA,0
"4084","Glucose-6-phosphate",1,"13C-Ctrl","Acropora-dark",3607.617417,NA,3607.617417
"4085","Glucose-6-phosphate",0,"13C-Ctrl","Acropora-dark",203805.8376,NA,207413.455017
"4086","Glucose-6-phosphate",6,"13C-Ctrl","Pocillopora-dark",0,NA,0
"4087","Glucose-6-phosphate",5,"13C-Ctrl","Pocillopora-dark",0,NA,0
"4088","Glucose-6-phosphate",4,"13C-Ctrl","Pocillopora-dark",0,NA,0
"4089","Glucose-6-phosphate",3,"13C-Ctrl","Pocillopora-dark",0,NA,0
"4090","Glucose-6-phosphate",2,"13C-Ctrl","Pocillopora-dark",663.3237439,NA,663.3237439
"4091","Glucose-6-phosphate",1,"13C-Ctrl","Pocillopora-dark",860.1948242,NA,1523.5185681
"4092","Glucose-6-phosphate",0,"13C-Ctrl","Pocillopora-dark",26246.0141,NA,27769.5326681
"4093","Glucose-6-phosphate",6,"13C-Larvae","Pocillopora-27",0,0,0
"4094","Glucose-6-phosphate",5,"13C-Larvae","Pocillopora-27",168.3688965,168.3688965,168.3688965
"4095","Glucose-6-phosphate",4,"13C-Larvae","Pocillopora-27",1145.68825755,58.9356770767636,1314.05715405
"4096","Glucose-6-phosphate",3,"13C-Larvae","Pocillopora-27",1777.45056348333,375.905227978823,3091.50771753333
"4097","Glucose-6-phosphate",2,"13C-Larvae","Pocillopora-27",3364.86614483333,537.735301485613,6456.37386236667
"4098","Glucose-6-phosphate",1,"13C-Larvae","Pocillopora-27",2576.87575106667,668.387167048049,9033.24961343333
"4099","Glucose-6-phosphate",0,"13C-Larvae","Pocillopora-27",8075.38241083333,1026.60178465646,17108.6320242667
"4100","Glucose-6-phosphate",6,"13C-Larvae","Pocillopora-30",0,0,0
"4101","Glucose-6-phosphate",5,"13C-Larvae","Pocillopora-30",140.0473829,140.0473829,140.0473829
"4102","Glucose-6-phosphate",4,"13C-Larvae","Pocillopora-30",783.884429916667,257.781342962972,923.931812816667
"4103","Glucose-6-phosphate",3,"13C-Larvae","Pocillopora-30",1642.11761883333,392.583910511104,2566.04943165
"4104","Glucose-6-phosphate",2,"13C-Larvae","Pocillopora-30",2307.562582,596.563589027131,4873.61201365
"4105","Glucose-6-phosphate",1,"13C-Larvae","Pocillopora-30",1678.82309593333,482.250926387085,6552.43510958333
"4106","Glucose-6-phosphate",0,"13C-Larvae","Pocillopora-30",5046.8805095,499.576091338924,11599.3156190833
"4107","Glucose-6-phosphate",6,"13C-Larvae","Pocillopora-33",193.93482342,193.93482342,193.93482342
"4108","Glucose-6-phosphate",5,"13C-Larvae","Pocillopora-33",0,0,193.93482342
"4109","Glucose-6-phosphate",4,"13C-Larvae","Pocillopora-33",633.45972264,266.397100922695,827.39454606
"4110","Glucose-6-phosphate",3,"13C-Larvae","Pocillopora-33",787.70916608,389.523894503422,1615.10371214
"4111","Glucose-6-phosphate",2,"13C-Larvae","Pocillopora-33",1869.23041448,405.298605125057,3484.33412662
"4112","Glucose-6-phosphate",1,"13C-Larvae","Pocillopora-33",1120.78505102,278.491761055823,4605.11917764
"4113","Glucose-6-phosphate",0,"13C-Larvae","Pocillopora-33",8170.0302694,1452.08350878712,12775.14944704
"4114","Glucose-6-phosphate",6,"13C-Larvae","Pocillopora-dark",0,0,0
"4115","Glucose-6-phosphate",5,"13C-Larvae","Pocillopora-dark",0,0,0
"4116","Glucose-6-phosphate",4,"13C-Larvae","Pocillopora-dark",0,0,0
"4117","Glucose-6-phosphate",3,"13C-Larvae","Pocillopora-dark",271.870169866667,271.870169866667,271.870169866667
"4118","Glucose-6-phosphate",2,"13C-Larvae","Pocillopora-dark",902.6005541,10.2767276199601,1174.47072396667
"4119","Glucose-6-phosphate",1,"13C-Larvae","Pocillopora-dark",152.560818733333,152.560818733333,1327.0315427
"4120","Glucose-6-phosphate",0,"13C-Larvae","Pocillopora-dark",15032.1723033333,2183.06929178226,16359.2038460333
"4121","Glucose-6-phosphate",6,"13C-Recruit","Acropora-27",1256.0517115,539.642216052315,1256.0517115
"4122","Glucose-6-phosphate",5,"13C-Recruit","Acropora-27",9704.5964742,2532.64357253349,10960.6481857
"4123","Glucose-6-phosphate",4,"13C-Recruit","Acropora-27",20786.178032,5625.658063792,31746.8262177
"4124","Glucose-6-phosphate",3,"13C-Recruit","Acropora-27",32396.17926,5566.50161925521,64143.0054777
"4125","Glucose-6-phosphate",2,"13C-Recruit","Acropora-27",29711.29045,3220.1454036412,93854.2959277
"4126","Glucose-6-phosphate",1,"13C-Recruit","Acropora-27",19269.985802,1717.79521494035,113124.2817297
"4127","Glucose-6-phosphate",0,"13C-Recruit","Acropora-27",23542.187916,2354.05577950747,136666.4696457
"4128","Glucose-6-phosphate",6,"13C-Recruit","Acropora-30",1644.404366,352.587987314921,1644.404366
"4129","Glucose-6-phosphate",5,"13C-Recruit","Acropora-30",13816.6839303333,2061.03268026908,15461.0882963333
"4130","Glucose-6-phosphate",4,"13C-Recruit","Acropora-30",29419.061965,3469.80983600303,44880.1502613333
"4131","Glucose-6-phosphate",3,"13C-Recruit","Acropora-30",40149.3827283333,5512.38641897061,85029.5329896667
"4132","Glucose-6-phosphate",2,"13C-Recruit","Acropora-30",36829.9617,5397.63675489411,121859.494689667
"4133","Glucose-6-phosphate",1,"13C-Recruit","Acropora-30",24429.013156,4864.06330410227,146288.507845667
"4134","Glucose-6-phosphate",0,"13C-Recruit","Acropora-30",34488.3101766667,4895.76756476435,180776.818022333
"4135","Glucose-6-phosphate",6,"13C-Recruit","Acropora-33",279.96977702,171.848239727495,279.96977702
"4136","Glucose-6-phosphate",5,"13C-Recruit","Acropora-33",5130.2775548,973.189073720404,5410.24733182
"4137","Glucose-6-phosphate",4,"13C-Recruit","Acropora-33",15401.27674,2943.1104314914,20811.52407182
"4138","Glucose-6-phosphate",3,"13C-Recruit","Acropora-33",18728.908712,2806.94279844963,39540.43278382
"4139","Glucose-6-phosphate",2,"13C-Recruit","Acropora-33",22124.207794,2928.84312164718,61664.64057782
"4140","Glucose-6-phosphate",1,"13C-Recruit","Acropora-33",20327.96354,3675.63432070036,81992.60411782
"4141","Glucose-6-phosphate",0,"13C-Recruit","Acropora-33",48784.570768,7875.43935105904,130777.17488582
"4142","Glucose-6-phosphate",6,"13C-Recruit","Acropora-dark",0,NA,0
"4143","Glucose-6-phosphate",5,"13C-Recruit","Acropora-dark",0,NA,0
"4144","Glucose-6-phosphate",4,"13C-Recruit","Acropora-dark",0,NA,0
"4145","Glucose-6-phosphate",3,"13C-Recruit","Acropora-dark",0,NA,0
"4146","Glucose-6-phosphate",2,"13C-Recruit","Acropora-dark",0,NA,0
"4147","Glucose-6-phosphate",1,"13C-Recruit","Acropora-dark",2574.256729,NA,2574.256729
"4148","Glucose-6-phosphate",0,"13C-Recruit","Acropora-dark",164148.3415,NA,166722.598229
"4149","Glucose-6-phosphate",6,"13C-Recruit","Pocillopora-27",1120.57494708,157.658880484771,1120.57494708
"4150","Glucose-6-phosphate",5,"13C-Recruit","Pocillopora-27",6839.050682,2582.65872461218,7959.62562908
"4151","Glucose-6-phosphate",4,"13C-Recruit","Pocillopora-27",15525.5212766,3435.88023538898,23485.14690568
"4152","Glucose-6-phosphate",3,"13C-Recruit","Pocillopora-27",18648.6774076,3331.84325794653,42133.82431328
"4153","Glucose-6-phosphate",2,"13C-Recruit","Pocillopora-27",16615.3901822,2941.91016715004,58749.21449548
"4154","Glucose-6-phosphate",1,"13C-Recruit","Pocillopora-27",10323.9088452,2574.94567213115,69073.12334068
"4155","Glucose-6-phosphate",0,"13C-Recruit","Pocillopora-27",15881.4733336,3402.90753864866,84954.59667428
"4156","Glucose-6-phosphate",6,"13C-Recruit","Pocillopora-30",990.40924805,72.5291858462267,990.40924805
"4157","Glucose-6-phosphate",5,"13C-Recruit","Pocillopora-30",9763.9184535,1356.85998115163,10754.32770155
"4158","Glucose-6-phosphate",4,"13C-Recruit","Pocillopora-30",18217.5915075,2905.04946058348,28971.91920905
"4159","Glucose-6-phosphate",3,"13C-Recruit","Pocillopora-30",20852.3606575,3247.31860059081,49824.27986655
"4160","Glucose-6-phosphate",2,"13C-Recruit","Pocillopora-30",17901.898015,1913.93676033404,67726.17788155
"4161","Glucose-6-phosphate",1,"13C-Recruit","Pocillopora-30",10082.8077265,1359.95102100336,77808.98560805
"4162","Glucose-6-phosphate",0,"13C-Recruit","Pocillopora-30",20176.88437825,4567.94216293481,97985.8699863
"4163","Glucose-6-phosphate",6,"13C-Recruit","Pocillopora-33",771.53945368,217.200562004211,771.53945368
"4164","Glucose-6-phosphate",5,"13C-Recruit","Pocillopora-33",9402.6547652,1668.64706133649,10174.19421888
"4165","Glucose-6-phosphate",4,"13C-Recruit","Pocillopora-33",18892.533388,3373.63331425157,29066.72760688
"4166","Glucose-6-phosphate",3,"13C-Recruit","Pocillopora-33",23147.229708,4001.82434551097,52213.95731488
"4167","Glucose-6-phosphate",2,"13C-Recruit","Pocillopora-33",20751.56761,3896.38797608927,72965.52492488
"4168","Glucose-6-phosphate",1,"13C-Recruit","Pocillopora-33",14053.590252,1191.37272594591,87019.11517688
"4169","Glucose-6-phosphate",0,"13C-Recruit","Pocillopora-33",39669.813686,7201.49082512108,126688.92886288
"4170","Glucose-6-phosphate",6,"13C-Recruit","Pocillopora-dark",0,NA,0
"4171","Glucose-6-phosphate",5,"13C-Recruit","Pocillopora-dark",0,NA,0
"4172","Glucose-6-phosphate",4,"13C-Recruit","Pocillopora-dark",0,NA,0
"4173","Glucose-6-phosphate",3,"13C-Recruit","Pocillopora-dark",0,NA,0
"4174","Glucose-6-phosphate",2,"13C-Recruit","Pocillopora-dark",250.8509332,NA,250.8509332
"4175","Glucose-6-phosphate",1,"13C-Recruit","Pocillopora-dark",2094.554518,NA,2345.4054512
"4176","Glucose-6-phosphate",0,"13C-Recruit","Pocillopora-dark",71477.45239,NA,73822.8578412
"4177","Glutamate",5,"12C-Ctrl","Acropora-unlabeled",14211.25188,NA,14211.25188
"4178","Glutamate",4,"12C-Ctrl","Acropora-unlabeled",0,NA,14211.25188
"4179","Glutamate",3,"12C-Ctrl","Acropora-unlabeled",0,NA,14211.25188
"4180","Glutamate",2,"12C-Ctrl","Acropora-unlabeled",0,NA,14211.25188
"4181","Glutamate",1,"12C-Ctrl","Acropora-unlabeled",18312.56286,NA,32523.81474
"4182","Glutamate",0,"12C-Ctrl","Acropora-unlabeled",18385571.47,NA,18418095.28474
"4183","Glutamate",5,"12C-Ctrl","Pocillopora-unlabeled",5085.732597,NA,5085.732597
"4184","Glutamate",4,"12C-Ctrl","Pocillopora-unlabeled",0,NA,5085.732597
"4185","Glutamate",3,"12C-Ctrl","Pocillopora-unlabeled",0,NA,5085.732597
"4186","Glutamate",2,"12C-Ctrl","Pocillopora-unlabeled",0,NA,5085.732597
"4187","Glutamate",1,"12C-Ctrl","Pocillopora-unlabeled",0,NA,5085.732597
"4188","Glutamate",0,"12C-Ctrl","Pocillopora-unlabeled",14841587.96,NA,14846673.692597
"4189","Glutamate",5,"13C-Ctrl","Acropora-dark",15625.34976,NA,15625.34976
"4190","Glutamate",4,"13C-Ctrl","Acropora-dark",0,NA,15625.34976
"4191","Glutamate",3,"13C-Ctrl","Acropora-dark",0,NA,15625.34976
"4192","Glutamate",2,"13C-Ctrl","Acropora-dark",0,NA,15625.34976
"4193","Glutamate",1,"13C-Ctrl","Acropora-dark",634721.3908,NA,650346.74056
"4194","Glutamate",0,"13C-Ctrl","Acropora-dark",9861202.987,NA,10511549.72756
"4195","Glutamate",5,"13C-Ctrl","Pocillopora-dark",10908.60572,NA,10908.60572
"4196","Glutamate",4,"13C-Ctrl","Pocillopora-dark",0,NA,10908.60572
"4197","Glutamate",3,"13C-Ctrl","Pocillopora-dark",0,NA,10908.60572
"4198","Glutamate",2,"13C-Ctrl","Pocillopora-dark",0,NA,10908.60572
"4199","Glutamate",1,"13C-Ctrl","Pocillopora-dark",1293165.097,NA,1304073.70272
"4200","Glutamate",0,"13C-Ctrl","Pocillopora-dark",26351742.83,NA,27655816.53272
"4201","Glutamate",5,"13C-Larvae","Pocillopora-27",10880.2281663333,1425.3630285479,10880.2281663333
"4202","Glutamate",4,"13C-Larvae","Pocillopora-27",54246.6624083333,7288.70933643202,65126.8905746667
"4203","Glutamate",3,"13C-Larvae","Pocillopora-27",93420.1763816667,15101.3245052627,158547.066956333
"4204","Glutamate",2,"13C-Larvae","Pocillopora-27",93344.38193,16725.0652683915,251891.448886333
"4205","Glutamate",1,"13C-Larvae","Pocillopora-27",117906.951683333,17740.6038060748,369798.400569667
"4206","Glutamate",0,"13C-Larvae","Pocillopora-27",822575.785833333,121287.931515466,1192374.186403
"4207","Glutamate",5,"13C-Larvae","Pocillopora-30",11379.8346721667,940.282638200195,11379.8346721667
"4208","Glutamate",4,"13C-Larvae","Pocillopora-30",34335.067475,3498.54640463159,45714.9021471667
"4209","Glutamate",3,"13C-Larvae","Pocillopora-30",60250.40056,5284.29397557813,105965.302707167
"4210","Glutamate",2,"13C-Larvae","Pocillopora-30",60557.5677516667,5614.40427533268,166522.870458833
"4211","Glutamate",1,"13C-Larvae","Pocillopora-30",69749.6185166667,4961.19866211277,236272.4889755
"4212","Glutamate",0,"13C-Larvae","Pocillopora-30",409333.6723,32034.4828805697,645606.1612755
"4213","Glutamate",5,"13C-Larvae","Pocillopora-33",10335.751164,1578.88925084919,10335.751164
"4214","Glutamate",4,"13C-Larvae","Pocillopora-33",29996.028452,3338.56003289999,40331.779616
"4215","Glutamate",3,"13C-Larvae","Pocillopora-33",54031.015054,8037.85466204494,94362.79467
"4216","Glutamate",2,"13C-Larvae","Pocillopora-33",59771.931028,8038.91802165495,154134.725698
"4217","Glutamate",1,"13C-Larvae","Pocillopora-33",87307.129544,12219.6460935038,241441.855242
"4218","Glutamate",0,"13C-Larvae","Pocillopora-33",748460.02278,87642.090815963,989901.878022
"4219","Glutamate",5,"13C-Larvae","Pocillopora-dark",9605.08511733333,242.785525543832,9605.08511733333
"4220","Glutamate",4,"13C-Larvae","Pocillopora-dark",0,0,9605.08511733333
"4221","Glutamate",3,"13C-Larvae","Pocillopora-dark",0,0,9605.08511733333
"4222","Glutamate",2,"13C-Larvae","Pocillopora-dark",0,0,9605.08511733333
"4223","Glutamate",1,"13C-Larvae","Pocillopora-dark",31.9284167333333,31.9284167333333,9637.01353406667
"4224","Glutamate",0,"13C-Larvae","Pocillopora-dark",842721.401633333,124368.853172137,852358.4151674
"4225","Glutamate",5,"13C-Recruit","Acropora-27",83920.377774,29390.9676561672,83920.377774
"4226","Glutamate",4,"13C-Recruit","Acropora-27",449200.32534,142374.184393453,533120.703114
"4227","Glutamate",3,"13C-Recruit","Acropora-27",900783.91362,286486.891963926,1433904.616734
"4228","Glutamate",2,"13C-Recruit","Acropora-27",1109827.84038,347477.06851876,2543732.457114
"4229","Glutamate",1,"13C-Recruit","Acropora-27",1193567.74018,363590.137383559,3737300.197294
"4230","Glutamate",0,"13C-Recruit","Acropora-27",6247725.7508,1587648.63217402,9985025.948094
"4231","Glutamate",5,"13C-Recruit","Acropora-30",133008.13152,27083.0030562157,133008.13152
"4232","Glutamate",4,"13C-Recruit","Acropora-30",604398.64525,116387.120587381,737406.77677
"4233","Glutamate",3,"13C-Recruit","Acropora-30",1069415.73763333,193094.488876229,1806822.51440333
"4234","Glutamate",2,"13C-Recruit","Acropora-30",1213696.9534,206387.052895694,3020519.46780333
"4235","Glutamate",1,"13C-Recruit","Acropora-30",1218417.72781667,193351.713499308,4238937.19562
"4236","Glutamate",0,"13C-Recruit","Acropora-30",7606983.24083333,829073.288773422,11845920.4364533
"4237","Glutamate",5,"13C-Recruit","Acropora-33",90073.257078,9285.54600030108,90073.257078
"4238","Glutamate",4,"13C-Recruit","Acropora-33",447830.48276,69232.9161816534,537903.739838
"4239","Glutamate",3,"13C-Recruit","Acropora-33",821282.5079,154999.39293019,1359186.247738
"4240","Glutamate",2,"13C-Recruit","Acropora-33",878844.47794,215007.02341882,2238030.725678
"4241","Glutamate",1,"13C-Recruit","Acropora-33",852718.44908,194408.037646478,3090749.174758
"4242","Glutamate",0,"13C-Recruit","Acropora-33",4749531.2034,881885.115918862,7840280.378158
"4243","Glutamate",5,"13C-Recruit","Acropora-dark",7042.538896,NA,7042.538896
"4244","Glutamate",4,"13C-Recruit","Acropora-dark",0,NA,7042.538896
"4245","Glutamate",3,"13C-Recruit","Acropora-dark",0,NA,7042.538896
"4246","Glutamate",2,"13C-Recruit","Acropora-dark",0,NA,7042.538896
"4247","Glutamate",1,"13C-Recruit","Acropora-dark",1485636.518,NA,1492679.056896
"4248","Glutamate",0,"13C-Recruit","Acropora-dark",11855817.01,NA,13348496.066896
"4249","Glutamate",5,"13C-Recruit","Pocillopora-27",87009.047136,27726.3587745052,87009.047136
"4250","Glutamate",4,"13C-Recruit","Pocillopora-27",370881.753,102243.795514968,457890.800136
"4251","Glutamate",3,"13C-Recruit","Pocillopora-27",661866.93714,186477.654451567,1119757.737276
"4252","Glutamate",2,"13C-Recruit","Pocillopora-27",683942.10862,201555.559899029,1803699.845896
"4253","Glutamate",1,"13C-Recruit","Pocillopora-27",718972.8761,223039.044665866,2522672.721996
"4254","Glutamate",0,"13C-Recruit","Pocillopora-27",5933827.514,1545273.38586085,8456500.235996
"4255","Glutamate",5,"13C-Recruit","Pocillopora-30",175441.1127075,97350.082044527,175441.1127075
"4256","Glutamate",4,"13C-Recruit","Pocillopora-30",705107.7846,351826.467584349,880548.8973075
"4257","Glutamate",3,"13C-Recruit","Pocillopora-30",1084984.076,522083.025417156,1965532.9733075
"4258","Glutamate",2,"13C-Recruit","Pocillopora-30",1034327.7694,448020.695187769,2999860.7427075
"4259","Glutamate",1,"13C-Recruit","Pocillopora-30",993983.64475,378235.986542403,3993844.3874575
"4260","Glutamate",0,"13C-Recruit","Pocillopora-30",9125913.187,3675163.65816807,13119757.5744575
"4261","Glutamate",5,"13C-Recruit","Pocillopora-33",139220.687272,34579.9414569749,139220.687272
"4262","Glutamate",4,"13C-Recruit","Pocillopora-33",600144.27446,147337.223929325,739364.961732
"4263","Glutamate",3,"13C-Recruit","Pocillopora-33",996996.33736,259264.985731593,1736361.299092
"4264","Glutamate",2,"13C-Recruit","Pocillopora-33",1037195.75344,278222.626306064,2773557.052532
"4265","Glutamate",1,"13C-Recruit","Pocillopora-33",1213865.03182,343864.981066928,3987422.084352
"4266","Glutamate",0,"13C-Recruit","Pocillopora-33",10158558.8672,2180539.0702126,14145980.951552
"4267","Glutamate",5,"13C-Recruit","Pocillopora-dark",11994.14118,NA,11994.14118
"4268","Glutamate",4,"13C-Recruit","Pocillopora-dark",0,NA,11994.14118
"4269","Glutamate",3,"13C-Recruit","Pocillopora-dark",0,NA,11994.14118
"4270","Glutamate",2,"13C-Recruit","Pocillopora-dark",0,NA,11994.14118
"4271","Glutamate",1,"13C-Recruit","Pocillopora-dark",1248156.732,NA,1260150.87318
"4272","Glutamate",0,"13C-Recruit","Pocillopora-dark",20281364.43,NA,21541515.30318
"4273","Glutamine",5,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"4274","Glutamine",4,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"4275","Glutamine",3,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"4276","Glutamine",2,"12C-Ctrl","Acropora-unlabeled",0,NA,0
"4277","Glutamine",1,"12C-Ctrl","Acropora-unlabeled",11888.35129,NA,11888.35129
"4278","Glutamine",0,"12C-Ctrl","Acropora-unlabeled",6044180.607,NA,6056068.95829
"4279","Glutamine",5,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"4280","Glutamine",4,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"4281","Glutamine",3,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"4282","Glutamine",2,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"4283","Glutamine",1,"12C-Ctrl","Pocillopora-unlabeled",0,NA,0
"4284","Glutamine",0,"12C-Ctrl","Pocillopora-unlabeled",4518518.054,NA,4518518.054
"4285","Glutamine",5,"13C-Ctrl","Acropora-dark",0,NA,0
"4286","Glutamine",4,"13C-Ctrl","Acropora-dark",0,NA,0
"4287","Glutamine",3,"13C-Ctrl","Acropora-dark",0,NA,0
"4288","Glutamine",2,"13C-Ctrl","Acropora-dark",0,NA,0
"4289","Glutamine",1,"13C-Ctrl","Acropora-dark",112565.3161,NA,112565.3161
"4290","Glutamine",0,"13C-Ctrl","Acropora-dark",2666472.501,NA,2779037.8171
"4291","Glutamine",5,"13C-Ctrl","Pocillopora-dark",0,NA,0
"4292","Glutamine",4,"13C-Ctrl","Pocillopora-dark",0,NA,0
"4293","Glutamine",3,"13C-Ctrl","Pocillopora-dark",0,NA,0
"4294","Glutamine",2,"13C-Ctrl","Pocillopora-dark",0,NA,0
"4295","Glutamine",1,"13C-Ctrl","Pocillopora-dark",208451.4167,NA,208451.4167
"4296","Glutamine",0,"13C-Ctrl","Pocillopora-dark",13565633.32,NA,13774084.7367
"4297","Glutamine",5,"13C-Larvae","Pocillopora-27",5353.5444,826.440524509352,5353.5444
"4298","Glutamine",4,"13C-Larvae","Pocillopora-27",21192.0750516667,2151.247459489,26545.6194516667
"4299","Glutamine",3,"13C-Larvae","Pocillopora-27",38684.0897016667,4009.09997123182,65229.7091533333
"4300","Glutamine",2,"13C-Larvae","Pocillopora-27",36117.4239416667,5128.26412842813,101347.133095
"4301","Glutamine",1,"13C-Larvae","Pocillopora-27",123303.32973,13488.2665397412,224650.462825
"4302","Glutamine",0,"13C-Larvae","Pocillopora-27",2836402.32633333,280110.777350403,3061052.78915833
"4303","Glutamine",5,"13C-Larvae","Pocillopora-30",1131.22194266667,378.644044689275,1131.22194266667
"4304","Glutamine",4,"13C-Larvae","Pocillopora-30",11942.9771758333,1386.72626713597,13074.1991185
"4305","Glutamine",3,"13C-Larvae","Pocillopora-30",22645.6158133333,2247.56377919402,35719.8149318333
"4306","Glutamine",2,"13C-Larvae","Pocillopora-30",35707.4076516667,3644.22466835301,71427.2225835
"4307","Glutamine",1,"13C-Larvae","Pocillopora-30",139661.866283333,11874.5176707466,211089.088866833
"4308","Glutamine",0,"13C-Larvae","Pocillopora-30",2209292.158,177024.89828283,2420381.24686683
"4309","Glutamine",5,"13C-Larvae","Pocillopora-33",1766.8091604,87.2987796976536,1766.8091604
"4310","Glutamine",4,"13C-Larvae","Pocillopora-33",9411.3441666,1031.74364721864,11178.153327
"4311","Glutamine",3,"13C-Larvae","Pocillopora-33",18923.389712,3062.06017681977,30101.543039
"4312","Glutamine",2,"13C-Larvae","Pocillopora-33",21754.851988,2899.23904930097,51856.395027
"4313","Glutamine",1,"13C-Larvae","Pocillopora-33",157113.78964,17298.7839733504,208970.184667
"4314","Glutamine",0,"13C-Larvae","Pocillopora-33",3098198.0858,349347.625181153,3307168.270467
"4315","Glutamine",5,"13C-Larvae","Pocillopora-dark",0,0,0
"4316","Glutamine",4,"13C-Larvae","Pocillopora-dark",0,0,0
"4317","Glutamine",3,"13C-Larvae","Pocillopora-dark",0,0,0
"4318","Glutamine",2,"13C-Larvae","Pocillopora-dark",0,0,0
"4319","Glutamine",1,"13C-Larvae","Pocillopora-dark",6363.30527266667,3229.08755409973,6363.30527266667
