label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,12C_Ctrl_Acropora_unlabeled_1,12C_Ctrl_Pocillopora_unlabeled_1,13C_Blank_1,13C_Blank_2,13C_Ctrl_Acropora_dark_1,13C_Ctrl_Pocillopora_dark_1,13C_Larvae_Pocillopora_27_1,13C_Larvae_Pocillopora_27_2,13C_Larvae_Pocillopora_27_3,13C_Larvae_Pocillopora_27_4,13C_Larvae_Pocillopora_27_5,13C_Larvae_Pocillopora_27_6,13C_Larvae_Pocillopora_30_1,13C_Larvae_Pocillopora_30_2,13C_Larvae_Pocillopora_30_3,13C_Larvae_Pocillopora_30_4,13C_Larvae_Pocillopora_30_5,13C_Larvae_Pocillopora_30_6,13C_Larvae_Pocillopora_33_1,13C_Larvae_Pocillopora_33_2,13C_Larvae_Pocillopora_33_3,13C_Larvae_Pocillopora_33_4,13C_Larvae_Pocillopora_33_5,13C_Larvae_Pocillopora_dark_1,13C_Larvae_Pocillopora_dark_2,13C_Larvae_Pocillopora_dark_3,13C_Recruit_Acropora_27_1,13C_Recruit_Acropora_27_2,13C_Recruit_Acropora_27_3,13C_Recruit_Acropora_27_4,13C_Recruit_Acropora_27_5,13C_Recruit_Acropora_30_1,13C_Recruit_Acropora_30_2,13C_Recruit_Acropora_30_3,13C_Recruit_Acropora_30_4,13C_Recruit_Acropora_30_5,13C_Recruit_Acropora_30_6,13C_Recruit_Acropora_33_1,13C_Recruit_Acropora_33_2,13C_Recruit_Acropora_33_3,13C_Recruit_Acropora_33_4,13C_Recruit_Acropora_33_5,13C_Recruit_Acropora_dark_1,13C_Recruit_Pocillopora_27_1,13C_Recruit_Pocillopora_27_2,13C_Recruit_Pocillopora_27_3,13C_Recruit_Pocillopora_27_4,13C_Recruit_Pocillopora_27_5,13C_Recruit_Pocillopora_30_1,13C_Recruit_Pocillopora_30_2,13C_Recruit_Pocillopora_30_3,13C_Recruit_Pocillopora_30_4,13C_Recruit_Pocillopora_33_1,13C_Recruit_Pocillopora_33_2,13C_Recruit_Pocillopora_33_3,13C_Recruit_Pocillopora_33_4,13C_Recruit_Pocillopora_33_5,13C_Recruit_Pocillopora_dark_1,Blank1,Blank2,Blank3,Blank4,Blank5,Blank6
,631,640,4,205.088425,3.513,0.844949,,C13-label-2,Tryptophan,Tryptophan,C11H12N2O2,0.213,4.315241,203.082520,7039.85,1868.08,11940.19,1961.83,17686.38,0.00,0.00,0.00,0.00,1523.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1510.68,0.00,0.00,0.00,0.00,0.00,3257.27,9523.23,0.00,12198.75,0.00,2978.30,2261.20,2581.18,2859.47,1604.26,0.00,0.00,0.00,0.00,0.00,3239.16,0.00,0.00,0.00,0.00,0.00,1735.43,1430.59,1231.97,1510.29,0.00,3586.06,1530.80,0.00,0.00,0.00,0.00,0.00,1251.45,0.00,0.00,0.00,0.00
,631,641,6,206.093094,3.239,0.848579,,C13-label-3,Tryptophan,Tryptophan,C11H12N2O2,0.061,2.073078,203.082520,0.00,0.00,22892.46,0.00,1655.96,0.00,0.00,1408.24,0.00,1397.18,1434.62,0.00,1163.16,1323.84,0.00,0.00,0.00,0.00,0.00,1211.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23020.66,0.00,23989.00,2453.15,5311.35,2063.92,5926.21,4383.17,4033.09,0.00,2914.32,0.00,0.00,1360.13,2345.16,0.00,0.00,0.00,1247.09,0.00,1866.43,1284.93,1310.62,0.00,0.00,0.00,0.00,1354.50,0.00,0.00,1106.20,1274.67,0.00,0.00,0.00,1449.77,1470.18
,631,642,9,207.095901,3.371,0.848456,,C13-label-4,Tryptophan,Tryptophan,C11H12N2O2,0.071,0.589438,203.082520,0.00,0.00,36588.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5620.06,46821.75,2521.08,39148.53,7859.50,12442.78,3099.66,11005.21,17791.66,12808.41,2811.74,0.00,0.00,3581.55,0.00,6331.09,0.00,0.00,0.00,0.00,0.00,2447.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,631,643,12,209.102142,3.619,0.849147,,C13-label-6,Tryptophan,Tryptophan,C11H12N2O2,0.319,2.772962,203.082520,0.00,916.49,45549.93,1256.28,0.00,1323.55,0.00,1078.91,2034.85,0.00,1293.05,0.00,1344.80,0.00,995.70,1097.80,955.85,1165.25,1045.37,1548.84,1558.39,0.00,0.00,1354.43,1180.89,855.30,5339.72,47890.70,3435.27,26691.09,9723.79,25240.88,7392.62,11842.40,27997.93,18708.85,5674.89,0.00,1361.33,1190.40,1447.19,3550.43,1210.10,1237.39,969.76,805.52,1269.76,1681.75,1199.26,989.76,0.00,3881.41,1240.21,1351.30,2570.17,1560.31,889.55,1741.47,0.00,1669.43,1280.71,1262.47,1564.51,0.00
,631,644,10,210.106186,3.403,0.848005,,C13-label-7,Tryptophan,Tryptophan,C11H12N2O2,0.103,0.508370,203.082520,0.00,0.00,38694.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,782.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3736.28,39055.00,3181.96,19317.01,4307.43,14442.39,2894.30,7112.46,12666.52,9546.49,10577.46,0.00,0.00,0.00,0.00,1279.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,645,645,38,190.054413,2.752,0.852900,[M-H]-,C12 PARENT,Acetyl-Methionine,Acetyl-Methionine,C7H13NO3S,0.082,0.401432,190.054413,60098.12,122855.26,47465.82,95019.85,148690.08,110366.73,0.00,1288.86,0.00,1012.67,0.00,966.22,0.00,0.00,0.00,1726.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23667.52,67769.37,27700.06,39220.61,25657.45,17965.04,86499.06,62515.69,20355.28,75169.77,19798.58,22157.89,33458.85,15146.39,33703.16,48008.57,56512.17,16490.35,37382.31,32408.22,93797.52,52852.07,240031.61,13481.49,90929.37,55494.42,119112.32,118734.79,78484.34,13546.35,34294.61,99433.12,0.00,0.00,0.00,0.00,0.00,0.00
,646,646,5,135.031174,2.709,0.842034,[M-H]-,C12 PARENT,Hypoxanthine,Hypoxanthine,C5H4N4O,0.011,0.452008,135.031174,5263.42,41310.14,18897.96,105499.31,2995.76,292746.94,9247.69,10996.59,7210.82,6314.03,2427.95,3060.33,1909.62,1176.28,1539.63,1717.38,0.00,1722.16,10255.25,3999.35,3754.45,3197.97,3715.76,2059.77,2923.77,7436.32,2267.82,14829.09,1439.01,3673.41,8365.86,3884.26,2811.82,5986.80,5840.79,3060.99,9627.74,2927.93,13816.49,4701.54,9616.85,5613.85,52209.96,24398.74,16866.42,4753.20,112909.15,28171.06,37849.63,84274.00,4616.23,24151.03,49391.46,29363.20,23305.61,19297.81,18359.33,21945.23,0.00,1415.45,1736.76,1513.57,1544.12,0.00
,646,649,2,136.034302,2.723,0.813534,,C13-label-1,Hypoxanthine,Hypoxanthine,C5H4N4O,0.003,2.131201,135.031174,0.00,0.00,0.00,5450.28,0.00,22184.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1993.72,0.00,0.00,8350.46,1585.61,0.00,4420.68,0.00,1766.42,4234.08,2423.70,0.00,1885.00,1256.86,0.00,1511.92,1529.91,0.00,0.00,0.00,0.00
,650,650,57,243.062347,2.695,0.856739,[M-H]-,C12 PARENT,Uridine,Uridine,C9H12N2O6,0.045,0.376664,243.062347,3603040.00,2121668.25,3878358.00,2220832.00,2797318.00,7261034.50,20019.94,16209.04,17175.75,10611.04,6992.04,32314.67,5061.20,6695.89,5366.15,4566.50,21697.52,22648.47,7292.34,13372.24,10786.50,7945.82,10890.07,14377.81,21837.34,25663.87,1122281.00,2667989.75,892091.31,1665227.50,1459273.38,1883688.88,3026228.25,2097314.00,1596894.00,1609038.38,463140.22,1727479.12,944831.75,710354.94,1476707.38,1648063.12,1248553.00,703414.75,757191.06,353300.00,935007.31,893816.06,5066668.00,279067.72,1776530.38,2282075.75,2084630.38,2363342.25,1099719.62,381155.88,856193.00,2660888.75,0.00,0.00,0.00,0.00,0.00,0.00
,650,659,42,244.065567,2.704,0.855958,,C13-label-1,Uridine,Uridine,C9H12N2O6,0.054,0.187558,243.062347,367036.59,222737.64,479816.84,309167.69,463830.53,1127282.62,2902.23,2287.76,4484.14,1620.68,1375.35,6242.75,1694.09,1856.49,1624.15,0.00,4962.54,6450.44,1973.67,3501.51,1647.90,1558.34,6254.72,1492.39,1996.22,1873.73,144476.64,374676.84,142510.73,214445.86,181666.73,253236.11,447837.03,312016.16,224957.50,252270.67,61934.08,359354.09,208292.95,161404.17,311583.06,315374.72,222954.94,101147.07,92634.55,49465.44,118797.62,126942.87,655589.12,34745.88,233704.38,286474.03,332414.88,292126.19,189101.19,70285.95,199459.95,387319.50,0.00,0.00,0.00,0.00,0.00,0.00
,650,660,33,245.067841,2.728,0.848439,,C13-label-2,Uridine,Uridine,C9H12N2O6,0.078,4.607480,243.062347,15999.21,9450.83,97338.54,58937.38,26320.12,92792.88,0.00,2774.57,1857.58,1893.60,1651.06,2011.03,1903.05,1888.74,1541.45,1871.97,2002.86,1732.31,0.00,2004.31,2122.07,3057.59,2210.44,2128.10,2159.47,1985.77,45359.00,121661.09,60579.48,66673.12,54294.43,79248.43,159635.52,142641.50,85463.57,95586.50,16718.14,135359.58,59137.50,86842.63,162096.61,151841.64,22133.62,26321.30,18654.36,9956.29,18087.72,30803.30,127383.84,13115.93,54168.34,64120.04,118277.56,91618.04,40700.38,23574.97,54280.31,30157.22,2976.90,1944.69,1641.42,1823.20,1937.71,3743.44
,650,651,33,246.072021,2.699,0.847739,,C13-label-3,Uridine,Uridine,C9H12N2O6,0.049,1.240187,243.062347,0.00,2278.48,97413.00,40072.29,3048.33,8298.44,0.00,0.00,0.00,0.00,0.00,1366.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55913.37,129476.66,64744.27,62060.98,58297.36,86542.54,177398.08,159958.64,121126.80,94436.46,15500.63,120722.99,43389.11,74918.31,127228.93,127464.12,1941.44,18583.86,18055.60,4501.23,19910.28,18099.82,123101.51,7887.48,47974.34,56879.09,101093.52,75180.15,22164.12,22840.77,35384.68,3893.63,1219.45,0.00,0.00,0.00,0.00,0.00
,650,661,32,247.075577,2.714,0.852452,,C13-label-4,Uridine,Uridine,C9H12N2O6,0.064,0.432303,243.062347,0.00,0.00,83511.15,30933.72,0.00,3612.97,0.00,0.00,0.00,0.00,0.00,1326.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44101.24,102137.12,49281.00,53056.84,58018.84,75780.50,177685.25,144143.06,111135.12,84429.95,17678.88,77837.65,22429.23,55407.86,93032.77,93747.29,3774.63,13736.47,15328.62,4971.38,17144.33,15035.78,114630.72,9190.51,40026.97,47409.82,82486.65,68450.85,12982.09,22015.47,25537.98,2801.33,0.00,0.00,0.00,0.00,0.00,0.00
,650,662,26,248.079269,2.796,0.847046,,C13-label-5,Uridine,Uridine,C9H12N2O6,0.146,0.922617,243.062347,6538.84,15565.67,59478.64,26714.85,2983.70,43377.57,3105.82,3062.79,3978.22,3115.52,4671.54,2610.66,2934.47,3028.53,3054.18,2748.08,4169.57,3646.92,5148.84,3138.36,3239.69,3110.16,4313.48,3215.92,4508.51,3746.49,38837.05,88204.51,42269.19,46564.00,41578.44,54496.21,117201.16,112609.16,138599.45,62400.34,16346.58,62661.14,13019.58,35730.29,56460.09,76231.70,42771.55,13769.06,16023.50,8842.47,14034.08,12925.76,105339.15,11053.45,27164.91,37440.11,54353.70,48961.54,11873.71,20865.95,20362.46,14387.77,4422.15,2690.40,2929.05,4862.66,3358.55,3046.46
,650,663,30,249.082092,2.691,0.849176,,C13-label-6,Uridine,Uridine,C9H12N2O6,0.041,1.163940,243.062347,0.00,0.00,26597.55,12637.35,0.00,4989.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3486.36,0.00,0.00,0.00,0.00,29816.55,38848.05,14908.72,15966.67,22602.84,32237.49,60346.05,58711.72,71357.98,29495.40,4915.53,25190.58,3487.62,18716.42,23417.26,30042.35,5366.07,7561.09,9241.34,2018.56,9453.61,4503.84,55229.27,4260.65,15848.97,19894.60,26705.73,21879.14,6130.69,11387.47,12253.47,3257.11,0.00,0.00,0.00,0.00,0.00,0.00
,650,664,18,250.085327,2.658,0.845057,,C13-label-7,Uridine,Uridine,C9H12N2O6,0.008,1.647384,243.062347,0.00,0.00,14189.09,4525.66,3963.06,2504.31,0.00,0.00,0.00,0.00,0.00,737.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1140.71,0.00,0.00,0.00,12253.90,17657.17,3832.68,5931.80,6196.62,6086.54,21187.18,23336.27,34759.61,10589.50,1856.16,6747.87,3550.16,8811.52,2710.65,10550.64,0.00,2166.73,4219.56,1915.85,1718.51,0.00,19542.73,1401.31,3515.96,6745.54,10273.24,10171.91,1400.21,2053.59,7323.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,665,665,33,181.050751,2.709,0.846390,[M-H]-,C12 PARENT,Hydroxyphenyllactic acid,Hydroxyphenyllactic acid,C9H10O4,0.099,0.674233,181.050751,31974.97,36011.82,24498.59,34886.50,3585.15,26260.37,3085.17,2056.87,2173.35,3261.80,3715.81,2845.37,1932.99,2083.03,2271.78,2262.66,1804.50,4189.43,1885.86,1799.30,3785.00,1840.93,2106.65,2212.69,1825.06,2294.53,11648.61,36975.96,9593.17,14909.82,53952.53,6230.35,27748.23,43986.17,3439.88,16211.03,8663.62,28611.39,20463.56,21765.67,17149.51,27378.32,17633.33,7144.12,16034.05,10720.04,29400.60,39325.23,89229.20,4485.63,20947.23,9681.52,44187.92,35622.55,27071.39,29436.39,18751.20,22378.64,6149.79,2338.35,1860.06,2037.11,2113.63,1357.01
,666,666,1,87.008774,2.650,0.643711,[M-H]-,C12 PARENT,Pyruvate,Pyruvate,C3H4O3,0.120,0.087685,87.008774,227844.50,135660.95,127426.09,58416.32,167129.23,340407.06,16092.26,11391.53,109264.49,12137.31,16247.48,15447.07,13973.80,9309.19,5400.29,8778.25,6737.92,29978.95,6540.90,21333.18,6189.79,14470.46,10715.63,18569.38,15101.08,42693.64,89114.10,184619.50,56309.38,66552.85,64763.92,119212.63,91785.65,74050.90,74544.11,74540.77,199632.56,65392.04,86459.05,52257.50,46270.89,88302.91,128937.10,37685.81,40463.69,24059.43,50493.48,63652.89,117116.15,32670.34,92003.00,66886.19,116939.43,95517.69,45618.56,27630.75,41956.77,121193.55,43953.44,39590.61,5904.68,5515.97,8902.47,30090.74
,666,671,32,88.012161,2.641,0.836727,,C13-label-1,Pyruvate,Pyruvate,C3H4O3,0.111,0.433429,87.008774,5436.50,5435.02,31621.76,11483.64,14627.58,16571.88,1738.10,1402.24,5159.13,1752.68,1185.13,2976.66,1888.43,1643.32,2417.48,1708.39,1799.42,3189.94,1687.00,1943.22,1135.28,1970.24,1943.87,1806.33,1611.43,1928.05,29524.66,67670.80,11486.66,25456.24,17355.35,23444.75,26579.76,19302.90,29813.23,21813.54,19378.15,12410.71,12837.73,9856.83,7850.42,29329.13,7180.49,3128.71,10364.11,4325.03,8558.24,16153.64,15735.35,7199.25,6799.13,13665.94,13657.42,24441.43,2895.53,8044.17,8087.22,5848.60,2251.97,4104.35,1431.56,1902.49,1832.11,2347.49
,666,672,20,89.015373,2.720,0.839814,,C13-label-2,Pyruvate,Pyruvate,C3H4O3,0.190,1.199921,87.008774,0.00,0.00,37827.28,7140.66,0.00,0.00,0.00,1552.30,1032.22,738.13,765.41,0.00,0.00,0.00,0.00,1220.28,0.00,0.00,1238.93,1214.22,0.00,1427.39,0.00,0.00,0.00,0.00,33879.37,54357.81,6527.60,23091.94,17970.47,20393.20,22468.51,20228.31,37837.39,19224.05,12557.84,3548.23,9522.56,9470.85,3198.89,17250.84,0.00,5699.16,8523.80,1456.29,4891.94,7122.38,14456.97,3412.58,3779.93,11376.17,10592.84,19385.00,2626.63,5908.98,2215.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,666,673,11,90.018761,2.655,0.838878,,C13-label-3,Pyruvate,Pyruvate,C3H4O3,0.125,0.762780,87.008774,0.00,0.00,15835.34,1594.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13000.45,12664.53,2359.66,3841.88,6951.86,4914.76,5955.64,5269.68,18371.71,12104.21,8333.32,3598.87,2052.53,2249.65,0.00,8986.95,0.00,1262.04,4136.53,0.00,2857.01,1861.49,5848.75,1373.10,1544.41,2325.04,1674.64,6360.26,1202.39,2693.71,1575.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,674,674,44,266.089294,2.642,0.857596,[M-H]-,C12 PARENT,Adenosine,Adenosine,C10H13N5O4,0.042,0.688135,266.089294,1724350.88,136689.70,2001620.88,195081.50,2089361.62,1471393.38,1942.10,7892.23,2644.07,1799.62,1767.80,12067.40,0.00,1324.79,0.00,0.00,59315.23,1939.04,0.00,1289.36,2223.06,2166.45,3258.82,17159.53,0.00,1467.23,664465.25,1637315.00,554919.94,1018254.19,963190.94,1170434.88,1130650.38,878677.50,965591.06,809324.94,331180.81,468976.97,407235.97,357002.25,623359.25,618471.06,740899.56,180600.64,114888.30,32426.04,94948.59,118852.98,763286.69,33994.82,188493.30,310448.97,140893.11,158312.05,77346.82,21719.29,85711.75,363708.53,1483.48,0.00,0.00,0.00,0.00,0.00
,674,682,22,267.091370,2.577,0.847124,,C13-label-1,Adenosine,Adenosine,C10H13N5O4,0.023,5.484399,266.089294,184847.20,18075.74,255519.31,26151.96,272218.47,161711.55,15131.08,13679.21,6445.09,11683.15,8575.03,10925.68,16433.10,4867.94,11499.98,4760.77,12759.14,7678.96,9888.63,14104.59,9189.60,12094.65,11576.79,13814.15,10796.02,16007.53,82258.54,197344.12,74538.51,145416.83,120162.38,148236.02,148598.88,115152.78,149871.45,109305.28,42673.98,61911.04,45745.57,44508.09,74208.29,80023.32,83356.23,21797.70,16681.80,8353.96,12234.17,16674.59,98654.44,16506.66,23962.20,35924.18,21717.88,24742.93,11131.64,11195.63,11496.67,40078.54,15038.58,16407.52,8560.92,11030.97,13169.47,12741.62
,674,683,24,268.095154,2.627,0.848123,,C13-label-2,Adenosine,Adenosine,C10H13N5O4,0.027,3.870244,266.089294,18071.55,0.00,36078.73,1398.76,22250.52,10797.04,0.00,1872.69,1262.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4371.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17063.47,46863.91,14607.76,30981.51,17785.52,25855.54,30478.12,34408.46,31467.47,28510.51,8231.67,12174.68,6971.25,15394.53,15638.35,15896.59,10445.19,2312.83,1355.11,1435.28,1376.65,3102.45,14844.10,1321.34,0.00,6227.34,1613.71,2027.48,1468.39,0.00,1618.55,0.00,1675.90,1802.44,0.00,0.00,0.00,0.00
,674,684,16,269.101105,2.623,0.847477,,C13-label-3,Adenosine,Adenosine,C10H13N5O4,0.023,5.783720,266.089294,4558.49,1988.84,17483.30,2124.02,0.00,2777.94,0.00,1945.91,0.00,1442.51,1377.69,0.00,0.00,0.00,1863.27,0.00,0.00,0.00,1723.13,0.00,0.00,1336.50,0.00,0.00,2637.89,0.00,12559.58,25453.98,7146.20,19955.20,7984.36,22859.06,18368.28,35964.87,30539.42,18833.79,4980.85,6050.37,5789.71,10580.24,9368.53,12479.94,2250.10,0.00,0.00,2071.30,2286.42,2222.84,9121.24,0.00,1701.77,2704.18,0.00,2261.43,1774.72,0.00,1711.60,2864.71,1601.16,1262.79,0.00,0.00,1652.93,0.00
,674,685,17,270.102570,2.659,0.846891,,C13-label-4,Adenosine,Adenosine,C10H13N5O4,0.059,1.242835,266.089294,1802.21,0.00,11304.77,0.00,9629.77,2588.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1325.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11135.16,24673.66,10050.75,11214.17,7260.75,20100.79,20513.57,26635.49,27939.44,17265.33,5958.60,4601.65,5125.49,3710.84,9739.16,11185.94,0.00,0.00,0.00,0.00,1179.54,0.00,5644.41,0.00,0.00,1973.42,0.00,0.00,0.00,0.00,0.00,1625.65,0.00,0.00,0.00,0.00,0.00,0.00
,674,686,12,271.106262,2.630,0.846673,,C13-label-5,Adenosine,Adenosine,C10H13N5O4,0.030,0.000000,266.089294,0.00,0.00,3994.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3356.05,11484.38,2723.90,4039.17,3398.85,15104.35,6410.27,12240.24,15339.96,4100.01,2296.05,5489.88,3598.94,4151.25,9435.92,10114.91,0.00,0.00,0.00,0.00,0.00,1383.32,0.00,0.00,0.00,0.00,0.00,1964.62,0.00,0.00,1545.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,674,687,1,272.109283,2.658,0.618927,,C13-label-6,Adenosine,Adenosine,C10H13N5O4,0.058,1.233670,266.089294,0.00,0.00,2873.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2824.23,0.00,0.00,2227.44,3528.63,0.00,4040.82,2577.71,1657.10,0.00,0.00,1757.40,1481.66,5005.87,5499.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,688,688,44,134.047272,2.544,0.807310,[M-H]-,C12 PARENT,Adenine,Adenine,C5H5N5,0.044,0.341494,134.047272,4584493.50,1740423.00,9012513.00,512398.62,3770985.25,4651943.50,33002.46,33264.53,27611.68,20096.53,18910.13,82052.13,6244.70,15174.26,17743.15,18582.38,117912.38,56687.41,17873.86,21210.06,11402.57,29477.53,15802.26,37286.50,19756.24,23961.63,1296545.62,3648474.00,1141690.00,2366439.25,2438453.25,3247318.75,2378093.00,1815270.38,2217182.25,2136480.25,1767706.12,1161040.38,870847.00,786154.81,2465083.75,2304449.25,3610184.75,404931.84,249786.05,65190.08,1151661.00,248207.77,2357515.25,1703425.62,423015.09,637161.50,338540.88,367052.88,170115.44,149301.30,189091.58,772124.50,2807.99,0.00,7428.33,18880.02,36430.66,4307.12
,688,694,42,135.050568,2.573,0.854599,,C13-label-1,Adenine,Adenine,C5H5N5,0.073,0.000000,134.047272,247136.45,96266.26,605130.75,36465.35,267865.47,232761.92,1898.16,2030.31,2867.82,3309.61,1675.79,8556.79,1241.96,1356.89,2712.41,0.00,9752.60,7157.49,0.00,1723.42,3652.56,2025.67,2700.28,2035.33,1636.32,1656.81,95571.75,284927.38,93745.32,190268.14,168554.48,197651.80,181555.14,164303.58,197962.83,160986.77,127716.72,85779.70,66809.35,62617.14,144168.33,126020.10,241348.83,31268.49,16265.52,6139.36,74307.27,16649.27,138085.70,117904.19,30208.76,43550.87,24922.11,28011.34,12211.15,14441.32,14278.38,52722.77,1437.71,1795.54,1310.74,2061.75,1569.52,0.00
,688,695,23,136.053894,2.610,0.848264,,C13-label-2,Adenine,Adenine,C5H5N5,0.110,0.224305,134.047272,2809.42,0.00,36377.35,2134.19,6115.00,3472.00,0.00,0.00,0.00,0.00,0.00,1331.55,0.00,0.00,0.00,0.00,1491.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18300.82,21050.14,3196.79,24751.04,18375.90,23731.72,21046.66,16035.00,27049.50,16239.18,12830.10,18896.03,18379.06,10022.48,28279.24,28979.06,9472.64,3316.83,1276.49,0.00,3270.91,0.00,11523.47,16966.75,1719.44,2205.07,2116.35,1853.88,0.00,0.00,1282.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,688,696,17,137.057266,2.634,0.846847,,C13-label-3,Adenine,Adenine,C5H5N5,0.134,0.111331,134.047272,0.00,0.00,14539.72,1130.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1263.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11513.68,14766.28,3015.09,11786.14,6928.47,10508.81,3327.44,7644.38,10598.29,4800.57,6646.31,15239.10,10805.41,4091.13,19864.49,21722.79,0.00,0.00,0.00,0.00,0.00,0.00,1895.63,3626.67,0.00,0.00,1403.28,0.00,1420.50,0.00,1479.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,688,697,4,138.060547,2.633,0.841407,,C13-label-4,Adenine,Adenine,C5H5N5,0.133,0.663134,134.047272,0.00,0.00,3309.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2669.93,0.00,0.00,5496.05,5430.19,4405.71,0.00,2024.57,3270.81,0.00,2084.55,7168.46,3168.13,3777.66,3376.21,10655.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1795.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,698,698,19,165.055664,2.002,0.790101,[M-H]-,C12 PARENT,Phenyllactic acid,Phenyllactic acid,C9H10O3,0.032,0.369785,165.055664,174037.86,539006.06,231159.80,603788.50,78984.03,480639.00,23293.09,27175.48,24439.50,26468.48,20909.04,21230.28,22701.48,22656.83,24319.67,18592.57,9188.56,18607.97,29874.58,30110.40,12634.81,24896.41,24128.13,28208.05,28772.37,23434.03,79178.93,218287.14,101389.31,140036.09,191945.42,74662.17,271930.03,222331.75,64499.39,101033.52,72678.02,122427.41,36236.96,35009.85,81878.74,211266.19,106092.34,73310.32,224188.06,118845.46,454594.66,191789.23,657660.75,112139.69,328456.38,275041.97,422439.47,457827.38,291949.59,96910.72,293919.00,457084.91,50007.04,38688.02,19222.49,19385.01,20021.71,31526.25
,698,701,36,166.059082,2.051,0.848915,,C13-label-1,Phenyllactic acid,Phenyllactic acid,C9H10O3,0.081,0.091888,165.055664,18536.65,51285.05,17376.19,50360.03,3152.88,48977.60,2194.26,1914.46,1700.72,2481.08,1697.40,1689.48,2114.70,1828.96,1809.62,2267.34,2697.09,1905.40,1874.44,1724.66,1563.88,1819.06,2119.17,1578.15,2452.06,2543.58,3724.45,25361.04,10772.30,14307.60,15694.46,9407.11,26323.63,19874.38,7122.74,8174.70,7781.65,10294.31,2215.95,3835.62,11535.22,20071.19,10382.98,7975.15,19655.35,13852.70,45233.89,20489.88,67480.95,13721.14,27690.10,34803.93,42363.63,44017.36,27662.31,12329.15,29174.88,46271.18,2474.82,5035.25,1809.66,1281.18,3834.07,1552.04
