Measurement Name :,01_20231115_Plate01__SDR641_30C,,Generated On :,"15/11/2023, 16:38:50",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
15.11.23 16:20:32,24.8,191.23,171.86,198.01,196.05,205.03,203.38,199.31,195.18,209.01,218.16,171.93,197.67,209.87,231.47,204.97,192.35,225.54,200.94,203.67,202.63,203.73,204.2,221.99,191.45,,30,965,36,29.08,
15.11.23 16:20:47,25.05,191.73,172.34,198.51,196.3,205.03,203.88,199.82,195.93,209.27,218.68,171.69,198.16,210.13,231.2,205.22,192.35,225.01,200.68,204.18,202.63,203.99,203.94,221.46,191.94,,30,965,36,29.08,
15.11.23 16:21:02,25.3,191.48,172.1,198.26,196.55,205.29,203.63,199.31,195.43,209.27,218.16,170.98,198.16,210.13,230.12,205.22,192.35,225.28,200.94,204.18,203.16,203.99,203.43,220.15,191.7,,30,965,36,29.08,
15.11.23 16:21:17,25.55,191.48,171.86,198.76,197.05,205.8,204.39,200.32,194.94,209.79,217.1,170.51,198.16,210.13,229.05,204.97,192.85,224.21,200.94,204.18,203.42,203.99,202.92,219.62,191.7,,30,965,36,29.08,
15.11.23 16:21:32,25.8,190.73,171.62,198.51,196.8,205.54,203.88,199.82,194.19,209.01,216.58,169.56,197.92,210.13,227.98,204.71,192.6,223.15,200.94,204.18,203.42,203.99,201.89,218.32,191.94,,30,965,36,29.08,
15.11.23 16:21:47,26.05,191.23,170.91,199.26,196.8,205.8,204.39,200.07,194.19,209.53,216.58,168.86,198.16,210.65,227.71,204.46,193.1,223.15,201.2,204.18,203.16,204.75,201.89,218.05,192.19,,30,965,36,29.1,
15.11.23 16:22:02,26.3,190.73,170.43,199.01,196.8,205.29,204.39,199.82,193.21,209.53,216.58,169.09,198.41,210.39,226.65,203.95,192.6,222.36,201.45,204.43,203.42,204.75,201.38,217.27,192.43,,30,965,36,29.1,
15.11.23 16:22:17,26.55,189.73,169.95,198.76,196.8,206.06,204.39,199.82,192.71,209.53,215.79,167.91,198.66,210.91,226.11,203.95,192.85,221.31,201.45,203.92,203.16,204.5,200.61,215.97,192.43,,30,965,36,29.1,
15.11.23 16:22:32,26.8,189.48,169.48,199.01,196.3,205.54,204.39,199.56,192.47,209.27,215.26,167.21,198.16,210.39,225.31,203.44,192.85,220.52,201.71,203.67,203.42,203.99,200.61,215.19,191.94,,30,965,36,29.1,
15.11.23 16:22:47,27.05,189.48,168.76,199.01,197.05,205.29,204.9,200.07,191.97,209.53,214.74,167.44,198.66,210.39,224.78,203.44,193.1,220.25,201.71,204.69,203.95,204.75,200.1,214.93,192.43,,30,965,36,29.08,
15.11.23 16:23:02,27.3,188.48,168.29,198.51,196.3,205.03,204.14,199.82,190.99,209.27,213.69,166.74,197.67,210.13,223.72,202.42,192.6,218.94,201.45,204.18,202.9,204.24,199.59,213.63,192.19,,30,965,36,29.08,
15.11.23 16:23:17,27.55,187.73,168.29,198.76,197.05,205.8,204.9,200.07,191.24,209.53,213.17,166.5,198.41,210.91,222.93,202.42,193.1,218.94,201.71,204.43,203.42,205.01,199.08,213.11,192.43,,30,965,36,29.08,
15.11.23 16:23:32,27.8,186.98,168.29,198.51,196.55,205.8,204.14,199.56,190.5,209.01,212.39,166.04,198.16,210.65,222.66,201.15,192.85,218.15,201.97,203.92,203.16,204.24,197.81,212.08,192.19,,30,965,36,29.08,
15.11.23 16:23:47,28.05,186.73,167.34,198.51,197.3,205.8,204.9,199.82,189.52,209.27,212.13,165.33,198.16,210.13,221.87,201.15,192.85,217.89,201.71,203.92,203.42,204.24,197.81,211.56,192.19,,30,965,36,29.07,
15.11.23 16:24:02,28.3,185.74,166.86,198.51,196.8,205.29,204.9,199.31,188.78,208.49,211.35,164.87,198.41,210.13,221.08,200.64,192.85,217.11,201.97,204.18,203.42,203.99,197.3,210.79,192.43,,30,965,36,29.05,
15.11.23 16:24:17,28.55,185.25,166.39,198.01,196.55,205.54,205.16,199.31,187.81,208.75,210.83,164.16,197.92,209.87,220.29,199.89,192.6,216.85,201.45,203.92,203.42,203.73,196.79,210.02,191.7,,30,965,36,29.05,
15.11.23 16:24:32,28.8,185,165.68,198.51,196.8,205.29,204.14,199.06,188.05,208.49,209.79,163.93,198.16,210.39,219.5,199.38,192.85,216.06,201.71,203.67,202.9,203.99,196.03,209.5,192.19,,30,965,36,29.04,
15.11.23 16:24:47,29.05,184.5,165.21,198.01,196.8,205.03,204.65,198.81,187.32,208.49,209.27,163.23,197.67,209.61,218.45,198.88,192.85,215.28,201.71,203.67,203.16,204.24,195.27,208.99,191.7,,30,965,36,29.04,
15.11.23 16:25:02,29.3,184.26,164.5,197.76,196.3,205.54,204.65,199.31,186.1,209.01,209.01,162.77,197.42,209.87,218.19,198.37,192.6,215.54,201.97,203.42,203.42,203.99,195.02,208.73,191.94,,30,965,36,29.03,
15.11.23 16:25:17,29.55,183.51,164.74,198.01,196.3,205.03,204.39,199.82,185.37,208.49,208.49,162.07,198.16,210.13,217.14,197.87,192.35,215.02,201.71,203.67,203.16,203.99,194.76,208.22,191.94,,30,965,36,29.01,
15.11.23 16:25:32,29.8,184.01,163.56,198.01,196.55,205.03,204.65,199.06,184.89,208.49,207.98,161.14,197.92,210.13,216.62,197.37,192.6,214.24,201.71,203.67,203.16,203.73,194.51,207.45,191.7,,30,965,36,29.01,
15.11.23 16:25:47,30.05,182.77,163.79,198.26,196.8,204.78,204.39,199.56,184.4,208.49,208.24,160.44,198.41,210.39,215.57,197.62,192.85,213.98,201.97,203.67,203.42,203.99,194.01,206.69,191.94,,30,965,36,29,
15.11.23 16:26:02,30.3,181.79,163.32,198.01,196.55,205.03,204.39,199.82,183.43,208.23,207.2,159.52,198.16,209.87,215.57,197.62,192.85,213.2,201.71,203.67,203.16,203.99,194.01,206.69,191.94,,30,965,36,28.99,
15.11.23 16:26:17,30.55,181.3,163.09,197.76,196.55,205.29,204.39,199.31,183.19,208.23,206.94,159.52,197.67,209.61,214.53,196.61,192.6,212.68,201.71,202.91,203.42,203.99,193.5,206.43,191.94,,30,965,36,28.97,
15.11.23 16:26:32,30.8,181.54,162.38,198.01,196.55,205.03,204.65,198.81,182.47,208.23,206.17,158.36,197.92,209.87,213.75,196.36,192.6,212.42,201.71,203.16,203.16,203.73,193,205.66,191.7,,30,965,36,28.97,
15.11.23 16:26:47,31.05,180.56,161.92,198.01,196.05,204.78,204.65,199.06,181.74,207.97,205.4,158.36,197.92,209.87,212.97,196.11,192.1,211.39,201.45,202.91,202.9,203.99,192.5,205.66,191.45,,30,965,36,28.96,
15.11.23 16:27:02,31.3,180.31,161.21,197.76,196.05,205.03,204.14,198.81,181.26,207.97,204.88,157.67,197.67,209.61,212.45,195.11,192.35,211.13,201.45,203.16,202.9,203.48,191.99,204.65,190.96,,30,965,36,28.94,
15.11.23 16:27:17,31.55,180.07,160.51,197.01,195.8,204.78,204.14,198.56,180.54,207.71,204.63,156.75,197.42,209.35,211.67,194.86,191.85,210.35,201.45,202.65,202.9,203.73,191.49,203.88,191.21,,30,965,36,28.94,
15.11.23 16:27:32,31.8,179.82,160.28,197.51,195.8,205.03,204.9,198.81,180.78,207.97,204.11,155.6,197.67,209.09,210.9,194.61,191.85,210.35,201.2,202.65,202.63,203.22,190.74,203.63,191.21,,30,965,36,28.93,
15.11.23 16:27:47,32.05,179.09,160.28,197.51,196.05,204.52,204.39,199.06,180.3,207.71,203.86,154.91,197.67,209.61,210.64,194.61,192.35,209.84,201.45,202.91,203.16,203.73,190.74,203.63,191.45,,30,965,36,28.91,
15.11.23 16:28:02,32.3,178.35,158.41,196.76,195.8,204.26,204.39,198.56,179.34,207.18,203.86,154.91,197.17,209.35,209.86,194.36,191.85,209.32,200.68,202.4,202.63,203.22,190.49,202.11,190.96,,30,965,36,28.9,
15.11.23 16:28:17,32.55,178.35,158.88,197.51,196.55,205.03,204.65,199.06,179.1,207.97,203.6,154.68,197.92,209.09,209.35,194.11,192.35,208.81,201.45,202.65,202.9,203.48,190.49,202.61,191.21,,30,965,36,28.9,
15.11.23 16:28:32,32.8,177.38,159.11,197.51,195.55,204.01,203.63,198.56,178.38,207.44,202.32,153.31,197.42,208.83,208.06,193.61,191.85,208.29,201.2,202.4,202.63,202.71,188.98,201.6,190.96,,30,965,36,28.9,
15.11.23 16:28:47,33.05,176.16,159.34,197.26,195.55,204.78,204.14,198.56,177.9,207.18,202.07,152.86,197.42,209.35,207.55,193.11,192.1,208.04,200.94,202.4,202.9,202.71,188.49,201.1,190.72,,30,965,36,28.88,
15.11.23 16:29:02,33.3,175.67,157.71,197.01,195.05,204.26,203.63,198.56,177.42,207.18,202.07,153.08,197.17,208.57,207.04,193.11,191.6,207.27,201.2,202.15,202.63,202.46,188.24,200.34,190.72,,30,965,36,28.88,
15.11.23 16:29:17,33.55,175.91,157.25,197.26,195.05,203.75,203.88,198.31,177.42,207.18,201.3,152.4,197.17,209.35,206.78,192.36,192.1,207.27,200.94,201.89,203.16,202.97,187.99,200.09,190.96,,30,965,36,28.86,
15.11.23 16:29:32,33.8,175.19,156.78,197.01,195.3,204.01,203.63,198.31,176.47,207.44,200.79,152.4,197.17,209.09,205.75,192.36,191.6,206.5,200.68,202.15,202.37,202.71,187.99,199.33,190.72,,30,965,36,28.83,
15.11.23 16:29:47,34.05,174.21,156.78,196.76,195.3,203.5,203.63,197.81,175.99,206.66,200.54,151.49,196.67,208.57,204.99,192.11,191.6,205.73,200.43,201.64,202.11,202.2,186.99,198.83,190.47,,30,965,36,28.83,
15.11.23 16:30:02,34.3,173.25,156.09,196.51,194.8,203.75,203.88,198.06,175.51,206.66,200.03,151.26,196.42,208.31,204.99,191.37,191.36,205.48,200.68,201.64,202.37,202.46,186.74,198.07,190.23,,30,965,36,28.82,
15.11.23 16:30:17,34.55,173.49,156.09,196.76,195.05,204.26,203.88,198.06,175.51,206.66,199.52,150.81,196.67,208.57,204.48,191.12,191.85,205.22,200.43,201.89,202.37,202.2,186.24,198.07,190.23,,30,965,36,28.82,
15.11.23 16:30:32,34.8,173.25,155.85,196.26,195.55,204.01,203.38,197.81,174.56,206.66,199.26,149.67,196.67,208.31,203.46,190.62,191.6,205.48,200.17,201.64,202.37,202.46,186.24,197.32,189.98,,30,965,36,28.8,
15.11.23 16:30:47,35.05,173,155.39,196.26,194.55,203.24,203.12,197.55,174.09,206.14,199.26,149.45,196.42,208.31,202.95,190.62,191.36,204.97,200.17,201.39,202.37,202.2,185.5,196.82,189.74,,30,965,36,28.79,
15.11.23 16:31:02,35.3,172.04,154,196.01,194.8,203.75,203.38,197.3,173.61,206.14,198.76,148.99,196.18,208.31,202.44,190.12,191.36,204.2,200.17,200.88,202.11,202.2,185.5,196.57,189.74,,30,965,36,28.79,
15.11.23 16:31:17,35.55,171.79,154,196.26,194.8,204.01,203.38,197.3,173.38,206.14,198.25,148.99,196.18,208.31,201.68,189.88,191.11,203.69,200.17,201.13,202.11,202.2,184.75,196.07,189.74,,30,965,36,28.78,
15.11.23 16:31:32,35.8,172.04,153.54,196.51,195.3,203.5,203.38,198.06,173.14,206.66,197.49,148.77,196.18,208.05,201.42,189.63,191.11,203.69,200.43,201.39,202.37,202.2,184.75,195.57,189.74,,30,965,36,28.76,
15.11.23 16:31:47,36.05,171.31,152.85,196.01,194.8,203.5,202.87,197.05,172.43,205.89,196.98,147.41,195.68,208.05,200.41,188.64,191.11,203.18,199.91,200.63,202.11,202.2,184.01,195.07,189.49,,30,965,36,28.76,
15.11.23 16:32:02,36.3,170.83,152.16,196.01,194.8,203.5,202.87,197.3,172.19,205.89,196.48,146.96,195.93,207.79,199.9,188.15,191.11,203.18,199.91,201.13,202.11,201.95,183.76,194.82,189.49,,30,965,36,28.74,
15.11.23 16:32:17,36.55,171.07,152.16,195.51,194.8,203.24,202.61,197.05,171.25,205.89,196.73,146.51,195.68,207.79,199.15,187.65,191.11,202.42,199.66,200.88,201.59,201.7,183.76,194.82,189.74,,30,965,36,28.72,
15.11.23 16:32:32,36.8,170.59,152.16,195.26,194.31,202.99,202.61,197.05,170.78,205.37,195.97,145.83,195.68,207.53,198.64,187.41,190.86,202.42,199.66,200.37,201.59,201.44,183.27,194.07,189.25,,30,965,36,28.72,
15.11.23 16:32:47,37.05,170.11,151.7,195.76,194.55,202.99,203.12,197.05,170.3,205.37,195.72,145.38,195.18,207.53,198.64,187.41,190.86,201.91,199.4,200.63,201.59,201.44,182.78,193.82,189.49,,30,965,36,28.72,
15.11.23 16:33:02,37.3,169.63,151.93,195.76,194.55,202.73,203.12,196.55,170.07,205.11,195.22,145.38,195.43,207.27,198.64,186.42,190.86,202.17,199.66,200.12,201.59,201.19,182.04,193.57,189,,30,965,36,28.71,
15.11.23 16:33:17,37.55,169.39,151.7,196.01,194.31,202.99,203.38,196.8,169.6,205.37,195.22,145.61,195.43,207.53,198.14,186.42,190.86,201.91,199.66,200.37,201.85,201.7,182.53,193.57,189.49,,30,965,36,28.68,
15.11.23 16:33:32,37.8,168.67,150.33,195.01,194.06,202.73,202.36,196.8,169.36,204.59,194.71,144.49,194.94,207.02,197.63,185.44,190.61,200.9,199.4,200.12,201.33,200.68,181.79,193.07,189,,30,965,36,28.66,
15.11.23 16:33:47,38.05,168.19,150.1,195.26,194.31,202.73,202.87,196.55,168.66,204.85,194.71,144.04,195.43,206.76,197.63,185.68,190.61,201.15,199.4,200.12,201.33,201.19,181.54,192.82,189,,30,965,36,28.65,
15.11.23 16:34:02,38.3,167.71,150.1,194.77,194.06,202.48,202.87,196.8,168.19,204.59,194.46,143.14,195.18,207.02,196.88,185.19,190.61,200.9,199.15,199.87,201.07,201.19,181.3,192.33,189.25,,30,965,36,28.65,
15.11.23 16:34:17,38.55,166.99,148.95,195.01,194.31,202.73,202.61,196.55,167.95,204.07,193.96,142.47,195.18,206.5,196.37,184.7,190.61,200.64,199.15,199.87,201.33,201.19,181.3,192.08,189.25,,30,965,36,28.64,
15.11.23 16:34:32,38.8,166.75,148.95,195.01,193.81,202.22,202.87,196.3,167.49,204.07,193.2,142.03,194.69,206.24,195.62,184.21,189.87,200.39,198.89,199.62,201.07,200.93,181.05,191.34,189,,30,965,36,28.61,
15.11.23 16:34:47,39.05,166.27,149.18,195.01,193.81,202.48,202.36,196.05,167.72,204.07,193.45,141.8,194.44,206.24,195.87,183.72,190.36,199.38,198.64,199.62,201.33,200.93,181.05,190.59,189,,30,965,36,28.61,
15.11.23 16:35:02,39.3,165.8,148.72,194.52,193.56,202.22,202.36,195.55,167.25,203.81,192.7,141.36,194.69,205.98,195.37,182.99,189.87,199.38,198.64,199.36,200.8,200.43,180.56,189.85,188.76,,30,965,36,28.6,
15.11.23 16:35:17,39.55,165.8,148.27,194.77,193.56,201.97,202.11,196.05,167.02,203.55,193.2,140.91,194.69,206.24,195.62,182.25,190.12,199.38,198.89,199.11,201.07,200.68,180.31,189.6,189,,30,965,36,28.58,
15.11.23 16:35:32,39.8,164.61,148.5,194.52,193.81,202.22,202.11,195.8,167.02,203.55,192.7,140.47,194.44,206.24,194.87,182.25,189.87,198.62,198.38,199.36,200.54,200.68,180.31,189.6,189,,30,965,36,28.57,
15.11.23 16:35:47,40.05,164.13,147.58,194.77,193.81,201.72,201.85,196.05,166.55,203.81,192.2,139.58,194.19,205.98,194.62,182.5,190.12,198.88,198.38,199.36,200.54,200.68,180.56,189.11,188.76,,30,965,36,28.55,
15.11.23 16:36:02,40.3,163.18,146.67,194.52,193.56,201.97,202.61,195.8,166.78,203.3,192.2,139.8,194.19,205.98,194.62,181.77,189.87,198.37,198.64,199.11,200.54,200.93,180.31,188.62,188.76,,30,965,36,28.54,
15.11.23 16:36:17,40.55,162.71,146.22,194.52,193.56,201.72,201.85,195.8,166.78,203.55,191.45,139.36,194.19,205.98,194.12,181.77,189.62,198.12,198.38,198.86,200.54,200.68,179.58,188.37,188.76,,30,965,36,28.54,
15.11.23 16:36:32,40.8,163.18,146.22,194.02,193.81,202.22,201.85,196.05,166.55,203.04,191.7,139.36,194.19,205.72,193.87,181.28,189.87,198.37,198.64,199.11,200.28,200.17,179.58,188.37,188.76,,30,965,36,28.51,
15.11.23 16:36:47,41.05,162.71,146.22,194.27,193.31,201.72,201.6,195.55,166.08,203.55,191.7,138.47,193.95,205.72,193.87,180.79,189.62,197.87,198.38,198.86,200.02,200.43,179.82,187.88,188.52,,30,965,36,28.51,
15.11.23 16:37:02,41.3,162.23,145.31,194.02,193.56,201.21,201.85,195.8,166.55,203.3,191.2,137.8,192.96,205.47,193.37,181.04,189.62,197.37,198.13,198.86,200.02,200.43,179.33,186.65,188.52,,30,965,36,28.5,
15.11.23 16:37:17,41.55,161.52,145.54,194.27,193.06,201.72,201.1,195.3,166.55,202.78,191.2,137.36,193.7,205.47,192.87,180.55,189.62,196.86,198.13,198.36,200.02,200.43,178.6,186.65,188.03,,30,965,36,28.5,
